Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000117335,CD46,10,-3.4520,167,0.81889,83,-0.3749,103,0.01145,34,-1.7084,5,-4.4981,335,2.18681,102,-0.0081
ENSG00000117691,NENF,10,-4.2408,231,0.44929,152,-0.2737,449,1.65440,132,-0.4552,87,-1.1076,335,1.09675,39,-2.2982
ENSG00000136628,EPRS,10,-3.4947,142,0.48928,117,0.19096,123,0.25579,45,-1.3139,14,-3.0564,335,2.12038,46,-1.2739
ENSG00000118873,RAB3GAP2,10,-3.4187,93,-0.1142,146,0.74647,49,-1.1081,35,-1.5940,84,-0.2750,335,2.23856,1,-6.2275
ENSG00000186063,AIDA,10,-3.2638,6,-3.9430,115,0.47701,139,0.72465,24,-1.9891,63,-0.5576,335,2.49106,1,-6.0734
ENSG00000143753,DEGS1,239,1.09046,216,0.91226,75,-0.9065,142,0.19049,13,-3.3319,20,-2.7996,335,1.74188,19,-2.8101
ENSG00000154380,ENAH,199,0.17580,46,-2.0667,109,-0.8622,260,0.62633,113,-0.7239,105,-0.8297,335,1.07241,331,1.04924
ENSG00000143742,SRP9,10,-4.7205,322,0.44549,219,-0.2083,253,0.05167,28,-3.2836,236,-0.0618,335,0.51571,588,1.53282
ENSG00000143819,EPHX1,10,-3.8407,185,0.53362,46,-1.7714,106,-0.3713,48,-1.5881,140,0.07090,335,1.61970,289,1.33134
ENSG00000143811,PYCR2,10,-3.2772,97,0.10773,71,-0.4283,146,0.79711,24,-2.0252,61,-0.6316,335,2.46717,1,-6.0868
ENSG00000163041,H3F3A,10,-5.1162,208,-0.6940,66,-2.5798,572,0.96958,128,-1.4326,221,-0.5990,335,0.06110,1299,2.69051
ENSG00000143799,PARP1,10,-3.9305,197,0.53309,113,-0.4194,177,0.35259,66,-1.1985,64,-1.2501,335,1.49845,208,0.63381
ENSG00000143772,ITPKB,10,-4.4499,0,-8.2978,59,-2.0380,209,0.04272,120,-0.8336,142,-0.5744,335,0.83909,898,2.93691
ENSG00000143776,CDC42BPA,741,2.69609,92,-1.0855,101,-1.0371,137,-0.4692,114,-0.7559,32,-2.6577,335,1.02305,1,-7.1013
ENSG00000143761,ARF1,246,-0.3719,658,1.29799,468,0.81751,188,-0.7896,97,-1.7899,160,-1.0438,335,0.12446,174,-0.9067
ENSG00000162910,MRPL55,10,-3.6417,315,1.77097,109,-0.1223,70,-0.7952,13,-3.2445,87,-0.4665,335,1.90286,1,-6.4477
ENSG00000143774,GUK1,1255,1.97813,564,0.47878,282,-0.7115,351,-0.2969,127,-1.8497,242,-0.8744,335,-0.3695,362,-0.2485
ENSG00000168159,RNF187,600,0.73850,449,0.24509,471,0.37779,153,-1.4347,74,-2.5131,202,-1.0207,335,-0.2287,723,1.06777
ENSG00000168118,RAB4A,139,-0.1005,274,1.04130,119,-0.3994,90,-0.7865,51,-1.6590,39,-2.0319,335,1.41897,170,0.22020
ENSG00000135744,AGT,10,-6.5049,0,-10.347,103,-3.3558,168,-2.4613,62,-3.9260,454,-0.9752,335,-1.4361,6364,5.36139
ENSG00000119280,C1orf198,395,1.48004,19,-3.2664,20,-3.3938,226,0.47184,64,-1.5085,86,-1.0562,335,1.16909,361,1.30699
ENSG00000135766,EGLN1,10,-3.2213,85,-0.0472,62,-0.5952,113,0.42193,31,-1.5787,86,-0.0215,335,2.56190,1,-6.0321
ENSG00000116918,TSNAX,10,-3.3550,86,-0.1692,110,0.26918,71,-0.4767,39,-1.3826,27,-1.9399,335,2.34161,72,-0.4433
ENSG00000135778,NTPCR,10,-3.3403,87,-0.1329,61,-0.7708,74,-0.4039,9,-3.4879,95,-0.0038,335,2.36300,122,0.41062
ENSG00000168264,IRF2BP2,10,-4.6390,51,-2.2985,95,-1.5153,237,0.03022,67,-1.9178,102,-1.2834,335,0.61056,1099,3.14459
ENSG00000173726,TOMM20,117,-1.4367,791,1.75258,461,0.88567,201,-0.6142,121,-1.3927,178,-0.8036,335,0.20136,1,-7.7912
ENSG00000054267,ARID4B,10,-3.5076,46,-1.2977,106,0.00111,183,0.91201,123,0.24310,45,-1.3159,335,2.10243,1,-5.9709
ENSG00000168243,GNG4,10,-3.8274,416,2.09618,70,-1.0928,55,-1.3590,21,-2.7552,36,-1.9754,335,1.64055,178,0.48557
ENSG00000143702,CEP170,10,-3.1270,38,-1.1747,66,-0.3750,113,0.53322,61,-0.4577,45,-0.9387,335,2.72817,1,-5.9389
ENSG00000117020,AKT3,10,-3.5010,144,0.50617,112,0.10266,163,0.72031,31,-1.8597,45,-1.3278,335,2.10991,1,-6.3089
ENSG00000203667,COX20,10,-3.7058,156,0.40299,66,-1.0487,142,0.25349,56,-1.2217,100,-0.3118,335,1.81111,165,0.50175
ENSG00000153187,HNRNPU,10,-4.8770,297,0.13249,233,-0.2898,221,-0.3396,137,-1.0800,117,-1.3178,335,0.33313,879,2.14669
ENSG00000143653,SCCPDH,10,-3.8696,232,0.89704,84,-0.8370,123,-0.1722,26,-2.4999,17,-3.1186,335,1.58169,316,1.46739
ENSG00000182551,ADI1,480,2.12342,42,-1.9482,66,-1.3893,113,-0.4606,30,-2.4496,26,-2.6363,335,1.38823,198,0.44938
ENSG00000171863,RPS7,10,-5.3401,334,-0.1953,194,-1.1445,794,1.28746,169,-1.2481,246,-0.6766,335,-0.1892,1117,1.97133
ENSG00000115738,ID2,10,-3.8409,0,-7.6929,23,-2.8152,106,-0.3730,22,-2.7486,211,0.76374,335,1.62193,474,2.37005
ENSG00000134313,KIDINS220,10,-3.9534,148,0.03852,258,1.20240,188,0.42856,66,-1.2108,36,-2.1164,335,1.46932,1,-6.7572
ENSG00000143797,MBOAT2,10,-3.5008,15,-2.8900,75,-0.6036,124,0.26149,41,-1.4550,114,0.12717,335,2.11250,161,0.70536
ENSG00000119185,ITGB1BP1,13,-3.4036,266,1.30046,125,-0.0031,82,-0.6704,33,-2.0465,63,-1.0721,335,1.75571,85,-0.6048
ENSG00000134308,YWHAQ,10,-5.5373,854,1.16881,664,0.85779,529,0.33179,155,-1.5855,174,-1.4151,335,-0.4060,505,0.25610
ENSG00000115756,HPCAL1,10,-4.8658,637,1.49404,598,1.74467,134,-1.1082,36,-3.0272,94,-1.6413,335,0.34650,1,-7.6651
ENSG00000143870,PDIA6,124,-0.0981,0,-7.6733,59,-1.3718,172,0.43996,35,-2.0459,52,-1.4465,335,1.64782,352,1.74811
ENSG00000134318,ROCK2,10,-3.7707,209,0.82808,104,-0.3636,107,-0.2802,42,-1.6905,78,-0.7683,335,1.71790,158,0.34780
ENSG00000169006,NTSR2,10,-3.6235,46,-1.4273,77,-0.7095,66,-0.8684,39,-1.6685,385,2.23740,335,1.92977,1,-6.4293
ENSG00000134324,LPIN1,402,1.61294,182,0.19794,131,-0.3737,115,-0.5382,43,-2.0336,111,-0.5887,335,1.26233,1,-6.9138
ENSG00000079785,DDX1,10,-3.6567,271,1.45440,107,-0.1734,115,-0.0366,36,-1.8356,78,-0.6478,335,1.88016,1,-6.4627
ENSG00000197872,FAM49A,10,-3.3380,58,-0.7580,171,1.22739,33,-1.6302,19,-2.4148,53,-0.9053,335,2.36737,1,-6.1479
ENSG00000163032,VSNL1,1503,2.00442,1868,2.50521,248,-1.1998,96,-2.5094,82,-2.7357,114,-2.2587,335,-0.6331,1,-8.5440
ENSG00000068697,LAPTM4A,10,-4.2184,136,-0.3847,72,-1.4901,232,0.48247,36,-2.4017,167,-0.0641,335,1.12576,502,1.91746
ENSG00000055917,PUM2,10,-3.6783,163,0.51542,95,-0.4121,80,-0.6337,49,-1.3740,74,-0.7562,335,1.84930,175,0.62869
ENSG00000143878,RHOB,10,-5.2506,61,-2.6701,104,-2.0357,663,1.06988,128,-1.5714,221,-0.7453,335,-0.0900,1563,2.94006
ENSG00000115128,SF3B6,10,-3.6313,34,-1.8833,96,-0.3380,158,0.51137,34,-1.8579,58,-1.0714,335,1.91628,221,1.10253
ENSG00000198399,ITSN2,10,-3.4788,0,-7.3367,97,-0.1290,73,-0.5582,86,-0.3128,7,-3.9158,335,2.14248,233,1.39556
ENSG00000084676,NCOA1,10,-3.4490,10,-3.3884,95,-0.1419,157,0.71272,100,-0.0303,117,0.22023,335,2.19106,1,-6.2574
ENSG00000084710,EFR3B,10,-3.5536,77,-0.5614,195,1.18848,32,-1.8978,57,-1.0118,85,-0.4043,335,2.03256,1,-6.3607
ENSG00000084731,KIF3C,2140,3.35627,201,-1.1612,461,0.16033,76,-2.6176,54,-3.1186,80,-2.5398,335,-0.3728,1,-8.3050
ENSG00000084733,RAB10,10,-3.6500,204,0.93243,111,-0.0949,142,0.31028,32,-1.9886,71,-0.7818,335,1.89136,39,-1.6957
ENSG00000084754,HADHA,10,-3.8595,60,-1.2709,98,-0.5732,198,0.62842,57,-1.3537,93,-0.5937,335,1.59609,271,1.18907
ENSG00000138029,HADHB,339,1.48450,42,-1.9156,72,-1.1937,184,0.39414,49,-1.6644,211,0.62363,335,1.46148,1,-6.7634
ENSG00000171303,KCNK3,10,-3.4709,124,0.29505,204,1.43295,25,-2.1401,13,-3.0766,17,-2.7162,335,2.15705,1,-6.2793
ENSG00000157851,DPYSL5,10,-3.4955,165,0.74828,118,0.20752,167,0.76954,26,-2.1095,9,-3.6409,335,2.12034,1,-6.3034
ENSG00000084764,MAPRE3,10,-4.7979,673,1.69795,427,1.01622,129,-1.0943,43,-2.7184,93,-1.5833,335,0.42516,193,-0.4649
ENSG00000228474,OST4,11,-3.9154,155,-0.0283,79,-1.1904,258,0.82414,33,-2.3576,173,0.14311,335,1.29895,299,1.08687
ENSG00000115234,SNX17,415,1.63512,63,-1.4913,120,-0.5638,161,-0.0327,34,-2.3810,34,-2.3993,335,1.22294,199,0.31322
ENSG00000115216,NRBP1,10,-3.5443,149,0.51664,147,0.58766,46,-1.3355,35,-1.7491,110,0.01377,335,2.04740,1,-6.3502
ENSG00000243147,MRPL33,10,-3.2799,115,0.37927,36,-1.5623,119,0.44324,9,-3.3788,129,0.57873,335,2.46409,30,-1.7188
ENSG00000213639,PPP1CB,10,-4.7206,431,0.95176,278,0.23176,342,0.54780,59,-2.1873,167,-0.6137,335,0.51497,312,0.39396
ENSG00000119801,YPEL5,610,1.72653,378,0.82804,215,-0.1305,134,-0.8553,20,-3.6551,90,-1.4613,335,0.61759,83,-1.5851
ENSG00000013016,EHD3,297,1.25921,291,1.21629,123,-0.2701,35,-2.1532,22,-2.8067,61,-1.3244,335,1.48727,1,-6.7440
ENSG00000162961,DPY30,316,1.12892,294,1.00147,72,-1.3830,71,-1.3008,28,-2.6893,66,-1.3934,335,1.23854,215,0.45101
ENSG00000119820,YIPF4,10,-3.8949,209,0.68175,124,-0.2105,133,-0.0698,74,-0.9944,81,-0.8500,335,1.54836,161,0.23954
ENSG00000171055,FEZ2,10,-3.4011,19,-2.4632,100,0.01438,130,0.45350,31,-1.7922,59,-0.7991,335,2.26582,106,0.10810
ENSG00000055332,EIF2AK2,10,-3.8249,146,0.16313,151,0.24428,66,-1.0887,29,-2.2950,40,-1.8196,335,1.64371,263,1.17563
ENSG00000152154,TMEM178A,10,-3.3739,8,-3.6032,141,0.73863,154,0.76946,48,-1.1019,34,-1.5918,335,2.31117,1,-6.1823
ENSG00000183023,SLC8A1,27,-2.0563,223,1.35207,82,-0.3900,91,-0.1944,35,-1.6628,45,-1.2743,335,2.18680,1,-6.2608
ENSG00000115944,COX7A2L,51,-1.8021,406,1.57779,234,0.67722,103,-0.7590,50,-1.8396,78,-1.1768,335,1.20853,1,-6.9555
ENSG00000152518,ZFP36L2,10,-4.4813,0,-8.3293,11,-4.4775,76,-1.5509,53,-2.0847,72,-1.6420,335,0.80115,1303,4.18468
ENSG00000138095,LRPPRC,10,-3.7532,194,0.72311,210,1.03952,81,-0.7003,21,-2.7018,72,-0.8877,335,1.74224,1,-6.5593
ENSG00000138078,PREPL,10,-5.7434,1646,2.21168,902,1.23415,171,-1.6561,119,-2.1947,281,-0.8993,335,-0.6292,119,-2.1872
ENSG00000116016,EPAS1,10,-3.3928,34,-1.6383,12,-3.3259,308,2.09260,44,-1.2398,128,0.43306,335,2.28044,1,-6.2012
ENSG00000119729,RHOQ,10,-3.8682,193,0.57654,184,0.58323,163,0.29273,56,-1.3740,101,-0.4842,335,1.58401,1,-6.6724
ENSG00000180398,MCFD2,10,-3.5578,175,0.77245,128,0.29110,61,-0.9273,26,-2.1850,74,-0.6218,335,2.02688,53,-1.1458
ENSG00000143933,CALM2,10,-7.0948,3052,1.54069,2142,1.06639,1473,0.24154,360,-1.9404,937,-0.4857,335,-2.0484,989,-0.4010
ENSG00000138081,FBXO11,10,-3.5174,234,1.35149,90,-0.3117,24,-2.2924,39,-1.5617,11,-3.3628,335,2.08715,131,0.33077
ENSG00000179915,NRXN1,10,-4.1778,456,1.77156,113,-0.7141,104,-0.7636,91,-0.9748,133,-0.3842,335,1.17498,167,-0.0192
ENSG00000068912,ERLEC1,10,-4.1083,469,1.93479,199,0.40921,70,-1.3025,31,-2.5063,64,-1.4259,335,1.26510,71,-1.2740
ENSG00000170634,ACYP2,10,-3.8455,282,1.28210,124,-0.1439,155,0.23348,45,-1.6920,96,-0.5341,335,1.61328,38,-1.9507
ENSG00000115306,SPTBN1,956,0.96212,388,-0.5332,596,0.17538,704,0.43157,274,-1.0690,507,-0.1077,335,-0.7609,525,-0.0522
ENSG00000115310,RTN4,7689,2.83287,2511,0.54040,1567,-0.2648,1065,-0.8406,580,-1.7611,372,-2.4197,335,-2.5737,633,-1.6311
ENSG00000143947,RPS27A,66,-3.5041,340,-1.0744,360,-1.0863,1784,1.73424,486,-0.5208,1006,0.66769,335,-1.0954,1334,1.17124
ENSG00000115355,CCDC88A,10,-4.6889,241,0.00791,100,-1.4837,371,0.72538,447,1.05804,165,-0.5988,335,0.55243,394,0.83069
ENSG00000163001,CFAP36,10,-3.8093,107,-0.3179,83,-0.8039,89,-0.6183,27,-2.4061,68,-1.0298,335,1.66573,377,1.90851
ENSG00000115380,EFEMP1,10,-4.7003,0,-8.5470,6,-5.5944,91,-1.5068,26,-3.3322,72,-1.8703,335,0.53965,1632,4.56800
ENSG00000115464,USP34,10,-3.1908,82,-0.0592,79,-0.1400,63,-0.4919,63,-0.4716,56,-0.6581,335,2.61581,1,-6.0015
ENSG00000082898,XPO1,10,-4.0443,96,-0.7425,135,-0.2404,113,-0.4945,18,-3.2221,80,-1.0263,335,1.34920,464,2.00524
ENSG00000115484,CCT4,10,-4.2599,427,1.52807,154,-0.2666,130,-0.5091,30,-2.7027,36,-2.4473,335,1.07280,332,1.05738
ENSG00000014641,MDH1,2952,2.96997,1363,1.24513,474,-0.5947,171,-2.0814,40,-4.1988,141,-2.3642,335,-1.0681,12,-5.8723
ENSG00000169764,UGP2,10,-3.5549,252,1.44888,86,-0.4372,116,0.08869,18,-2.7397,85,-0.4164,335,2.02989,1,-6.3624
ENSG00000115902,SLC1A4,10,-3.8771,125,-0.1481,227,1.01861,74,-0.9674,58,-1.3232,178,0.42539,335,1.57204,1,-6.6813
ENSG00000138069,RAB1A,10,-4.2165,346,1.18693,227,0.52489,145,-0.2878,43,-2.1253,96,-0.9291,335,1.12776,130,-0.4549
ENSG00000138071,ACTR2,10,-3.7518,2,-6.1127,194,0.86207,207,0.83714,69,-0.9323,121,-0.0666,335,1.74457,1,-6.5574
ENSG00000221823,PPP3R1,10,-3.7459,109,-0.2257,209,1.03519,22,-2.6289,29,-2.2027,58,-1.1905,335,1.75381,147,0.25981
ENSG00000119865,CNRIP1,10,-3.3296,125,0.46851,100,0.11405,35,-1.5296,15,-2.7477,125,0.47415,335,2.38244,1,-6.1390
ENSG00000115977,AAK1,10,-3.9504,428,1.96836,148,0.04868,101,-0.5722,36,-2.1135,92,-0.7087,335,1.47265,1,-6.7550
ENSG00000169564,PCBP1,10,-4.7846,389,0.69584,336,0.52076,330,0.41144,63,-2.1589,153,-0.8120,335,0.43982,359,0.55489
ENSG00000116005,PCYOX1,10,-3.9829,471,2.13327,163,0.19180,74,-1.0787,29,-2.4699,81,-0.9478,335,1.43048,1,-6.7860
ENSG00000143977,SNRPG,10,-3.3683,32,-1.6920,49,-1.1763,152,0.75690,14,-2.8550,80,-0.3095,335,2.31826,149,0.72825
ENSG00000075340,ADD2,10,-3.7449,237,1.08788,229,1.25209,38,-1.8310,10,-3.7661,39,-1.7870,335,1.75388,1,-6.5516
ENSG00000124357,NAGK,10,-3.1085,54,-0.6307,95,0.29991,73,-0.1693,29,-1.5896,36,-1.2503,335,2.76237,1,-5.9200
ENSG00000124374,PAIP2B,10,-3.0114,63,-0.2797,1,-6.4958,104,0.52572,127,0.86740,39,-1.0380,335,2.94477,1,-5.8239
ENSG00000075292,ZNF638,10,-3.4752,17,-2.6992,50,-1.2416,136,0.44290,128,0.33900,38,-1.5652,335,2.14985,172,0.84253
ENSG00000144036,EXOC6B,10,-3.2184,123,0.57121,85,-0.0441,71,-0.3193,46,-0.9896,28,-1.7603,335,2.56605,1,-6.0298
ENSG00000144040,SFXN5,1008,3.15298,17,-3.7861,64,-1.9876,55,-2.0699,56,-2.0323,128,-0.7964,335,0.76557,184,-0.2289
ENSG00000135624,CCT7,10,-4.0374,338,1.37181,150,-0.0366,161,0.07546,36,-2.2254,55,-1.5781,335,1.35745,145,-0.0920
ENSG00000204843,DCTN1,2842,3.68925,492,-0.0605,227,-1.3792,153,-1.8624,108,-2.3782,97,-2.5358,335,-0.6690,120,-2.2223
ENSG00000115307,AUP1,10,-3.4414,96,-0.0862,92,-0.1882,95,-0.1140,17,-2.6726,73,-0.5315,335,2.20244,105,0.05914
ENSG00000115350,POLE4,10,-3.1610,4,-4.3415,135,0.96519,83,-0.0171,11,-2.9807,39,-1.1961,335,2.66825,1,-5.9719
ENSG00000066032,CTNNA2,10,-3.2985,135,0.63558,77,-0.3244,114,0.34408,10,-3.3200,70,-0.4300,335,2.43329,1,-6.1067
ENSG00000163541,SUCLG1,303,1.16065,250,0.81519,99,-0.7800,156,0.01946,26,-2.6994,44,-1.9014,335,1.34945,74,-1.1486
ENSG00000034510,TMSB10,10,-6.3951,1111,0.58279,1488,1.35550,1408,0.99861,176,-2.2852,715,-0.1451,335,-1.3217,313,-1.4257
ENSG00000176407,KCMF1,10,-3.3649,134,0.54353,76,-0.4196,80,-0.2971,30,-1.7897,26,-2.0166,335,2.32234,101,0.07021
ENSG00000152291,TGOLN2,10,-3.9029,272,1.13893,93,-0.7165,196,0.55892,70,-1.0719,56,-1.4232,335,1.53798,132,-0.0874
ENSG00000168906,MAT2A,10,-4.0422,108,-0.5590,148,-0.0640,95,-0.7625,47,-1.8170,60,-1.4593,335,1.35166,432,1.85506
ENSG00000168894,RNF181,10,-3.4149,103,0.05704,102,0.03457,68,-0.5967,9,-3.5652,51,-1.0560,335,2.24515,118,0.27455
ENSG00000132300,PTCD3,10,-3.4728,105,0.02281,59,-0.9799,80,-0.4144,49,-1.1714,59,-0.8912,335,2.15394,179,0.91497
ENSG00000132305,IMMT,10,-3.5027,63,-0.8077,213,1.49003,74,-0.5708,35,-1.6861,9,-3.5873,335,2.10904,1,-6.3103
ENSG00000068615,REEP1,10,-4.8152,268,0.03496,516,1.43964,72,-1.9750,37,-2.9491,55,-2.3736,335,0.40392,551,1.28286
ENSG00000115561,CHMP3,10,-3.5513,132,0.30057,95,-0.2526,122,0.17963,57,-1.0336,54,-1.1107,335,2.03415,86,-0.3784
ENSG00000172005,MAL,15,-3.2577,149,0.18543,5,-4.9897,480,2.41674,140,0.09000,66,-1.0982,335,1.63460,1,-6.6367
ENSG00000084090,STARD7,10,-4.0222,249,0.83382,160,0.09973,118,-0.3974,44,-1.8853,235,0.73328,335,1.37675,53,-1.6132
ENSG00000144021,CIAO1,40,-1.9944,164,0.15477,100,-0.7002,82,-0.9397,81,-0.9578,33,-2.3030,335,1.40844,407,1.79400
ENSG00000135940,COX5B,821,0.65065,1114,1.19410,428,-0.4682,660,0.28157,138,-2.1320,351,-0.7275,335,-0.7994,729,0.44659
ENSG00000158417,EIF5B,10,-5.1429,87,-2.0311,142,-1.4249,369,0.19019,470,0.59261,313,-0.0801,335,0.03109,1091,2.22107
ENSG00000170500,LONRF2,10,-4.0721,257,0.82978,329,1.60391,52,-1.7044,14,-3.5738,85,-0.9543,335,1.31353,1,-6.8748
ENSG00000071082,RPL31,10,-5.5581,489,0.17704,355,-0.3819,1079,1.58879,308,-0.5616,655,0.67060,335,-0.4284,361,-0.3127
ENSG00000071054,MAP4K4,10,-4.2577,97,-0.9627,65,-1.6894,306,0.91103,458,1.67059,92,-1.0353,335,1.07599,178,-0.0038
