gene_id	HVG_rank	gene_name
ENSG00000224420	6488	ADM5
ENSG00000224424	7195	PRKAR2A-AS1
ENSG00000224429	11418	LINC00539
ENSG00000224467	12773	AC009313.1
ENSG00000224470	1881	ATXN1L
ENSG00000224478	12079	AL356417.1
ENSG00000224481	10231	AC245100.1
ENSG00000224514	10564	LINC00620
ENSG00000224536	9342	AC096677.1
ENSG00000224568	12055	LINC01886
ENSG00000224578	5259	HNRNPA1P48
ENSG00000224583	13411	AL356277.2
ENSG00000224614	11580	TNK2-AS1
ENSG00000224616	7342	RTCA-AS1
ENSG00000224635	7790	AL391095.1
ENSG00000224655	10691	LINC01823
ENSG00000224660	5375	SH3BP5-AS1
ENSG00000224675	12230	AC009227.1
ENSG00000224687	7841	RASAL2-AS1
ENSG00000224691	12740	AL133553.1
ENSG00000224712	8628	NPIPA3
ENSG00000224714	11797	LINC02671
ENSG00000224715	14017	Z82186.1
ENSG00000224729	11013	PCOLCE-AS1
ENSG00000224733	14079	AL034349.1
ENSG00000224739	13567	AC016735.1
ENSG00000224745	11337	AC063965.2
ENSG00000224771	13483	ATP2B2-IT2
ENSG00000224790	7168	AP000704.1
ENSG00000224794	7177	AL022326.1
ENSG00000224795	5589	NTM-AS1
ENSG00000224805	7553	LINC00853
ENSG00000224812	6781	TMEM72-AS1
ENSG00000224821	13513	COL4A2-AS2
ENSG00000224822	6412	THRB-IT1
ENSG00000224832	12747	LINC01689
ENSG00000224843	5950	LINC00240
ENSG00000224848	12328	AL589843.1
ENSG00000224870	3911	MRPL20-AS1
ENSG00000224877	922	NDUFAF8
ENSG00000224884	9975	AC034187.1
ENSG00000224888	8206	AC138028.2
ENSG00000224897	4535	POT1-AS1
ENSG00000224914	6259	LINC00863
ENSG00000224918	11330	AC066595.1
ENSG00000224924	1395	LINC00320
ENSG00000224934	10814	AL391684.1
ENSG00000224939	11778	LINC00184
ENSG00000224940	8778	PRRT4
ENSG00000224945	8816	AL353150.1
ENSG00000224959	9673	AC017002.1
ENSG00000224961	9481	LINC01752
ENSG00000224965	10199	LINC02586
ENSG00000224968	14021	LINC01645
ENSG00000224975	11301	INE1
ENSG00000224982	8183	TMEM233
ENSG00000225032	9403	AL162586.1
ENSG00000225064	13394	LINC01802
ENSG00000225096	9710	AL445250.1
ENSG00000225113	8592	AL355310.1
ENSG00000225127	8799	LINC00237
ENSG00000225138	9824	SLC9A3-AS1
ENSG00000225140	2625	AL358216.1
ENSG00000225163	12117	LINC00618
ENSG00000225172	13060	AC096631.1
ENSG00000225173	12694	AL662890.1
ENSG00000225174	8122	OSTM1-AS1
ENSG00000225177	2528	AL590617.2
ENSG00000225180	9558	PVALEF
ENSG00000225194	9372	LINC00092
ENSG00000225214	11455	AC079790.1
ENSG00000225226	13520	LINC01795
ENSG00000225243	13004	AL021026.1
ENSG00000225279	8776	AL121987.1
ENSG00000225285	13146	LINC01770
ENSG00000225300	12013	AL591623.1
ENSG00000225313	13614	AL513327.1
ENSG00000225331	7586	LINC01678
ENSG00000225335	12678	AC016027.1
ENSG00000225377	9713	NRSN2-AS1
ENSG00000225383	8253	SFTA1P
ENSG00000225386	13703	AC099754.1
ENSG00000225399	13681	AC121247.1
ENSG00000225417	13384	AL049648.1
ENSG00000225434	12454	LINC01504
ENSG00000225446	11663	LINC01763
ENSG00000225457	12939	AC073346.1
ENSG00000225458	13319	AL049812.2
ENSG00000225465	6756	RFPL1S
ENSG00000225470	576	JPX
ENSG00000225473	12872	ATP13A4-AS1
ENSG00000225527	8605	AL450384.1
ENSG00000225532	13939	AL731684.1
ENSG00000225546	13783	LINC02476
ENSG00000225548	12514	LINC01980
ENSG00000225556	6284	C2CD4D
ENSG00000225561	13856	LINC01710
ENSG00000225564	12929	LINC01492
ENSG00000225595	12080	LINC01623
ENSG00000225611	12535	LINC02158
ENSG00000225614	4289	ZNF469
ENSG00000225649	11092	AC064875.1
ENSG00000225663	2033	MCRIP1
ENSG00000225683	2325	PACRG-AS3
ENSG00000225684	8956	FAM225B
ENSG00000225689	11626	AL008633.1
ENSG00000225697	6102	SLC26A6
ENSG00000225706	3494	PTPRD-AS1
ENSG00000225731	9123	AP001627.1
ENSG00000225733	557	FGD5-AS1
ENSG00000225742	10902	LINC02036
ENSG00000225746	2550	MEG8
ENSG00000225756	14033	DBH-AS1
ENSG00000225775	12334	AL137220.1
ENSG00000225778	12077	PROSER2-AS1
ENSG00000225783	2473	MIAT
ENSG00000225791	3500	TRAM2-AS1
ENSG00000225792	6125	AC004540.2
ENSG00000225826	12275	LINC00626
ENSG00000225828	9880	FAM229A
ENSG00000225830	6913	ERCC6
ENSG00000225839	13345	TRMT2B-AS1
ENSG00000225850	13574	AL355490.1
ENSG00000225867	12115	AL022315.1
ENSG00000225877	6697	PSG8-AS1
ENSG00000225880	12014	LINC00115
ENSG00000225889	4374	AC012368.1
ENSG00000225903	12552	AL035404.2
ENSG00000225914	4809	TSBP1-AS1
ENSG00000225921	5352	NOL7
ENSG00000225924	12847	TAB2-AS1
ENSG00000225930	10056	LINC02249
ENSG00000225945	13517	AL121574.1
ENSG00000225953	6476	SATB2-AS1
ENSG00000225963	9603	AC009950.1
ENSG00000225964	12602	NRIR
ENSG00000225973	5470	PIGBOS1
ENSG00000225975	5562	LINC01534
ENSG00000225979	13631	AC010746.2
ENSG00000225986	5230	UBXN10-AS1
ENSG00000225988	11382	LAMP5-AS1
ENSG00000226026	13422	AC092802.1
ENSG00000226029	7669	LINC01772
ENSG00000226051	9908	ZNF503-AS1
ENSG00000226053	12357	LINC01776
ENSG00000226091	9462	LINC00937
ENSG00000226124	9276	FTCDNL1
ENSG00000226125	10365	LINC01907
ENSG00000226134	11701	AL359502.1
ENSG00000226137	2820	BAIAP2-DT
ENSG00000226167	8312	AP4B1-AS1
ENSG00000226174	9496	TEX22
ENSG00000226179	1994	LINC00685
ENSG00000226180	6339	AC010536.1
ENSG00000226197	13668	AL583785.1
ENSG00000226200	9507	SGMS1-AS1
ENSG00000226235	12691	LEMD1-AS1
ENSG00000226251	12868	LINC02608
ENSG00000226252	9240	AL135960.1
ENSG00000226258	10857	GRM7-AS3
ENSG00000226266	6134	AC009961.1
ENSG00000226272	10038	ARHGAP26-AS1
ENSG00000226281	12179	AL031123.1
ENSG00000226308	8197	AL122058.1
ENSG00000226320	10966	LINC01811
ENSG00000226328	5265	NUP50-DT
ENSG00000226330	11483	AL606489.1
ENSG00000226332	8954	AL354836.1
ENSG00000226352	12579	PSPC1-AS2
ENSG00000226363	7210	HAGLROS
ENSG00000226367	12992	ST7-AS2
ENSG00000226403	12857	AL392089.1
ENSG00000226419	3744	SLC16A1-AS1
ENSG00000226425	12194	AL358613.1
ENSG00000226426	12855	AC012558.1
ENSG00000226438	12265	AL442071.1
ENSG00000226440	13502	AL365214.2
ENSG00000226445	5697	BX322234.1
ENSG00000226471	6939	Z93930.2
ENSG00000226476	12423	LINC01748
ENSG00000226479	4250	TMEM185B
ENSG00000226482	11688	ADIPOQ-AS1
ENSG00000226496	511	LINC00323
ENSG00000226510	8056	UPK1A-AS1
ENSG00000226519	11784	LINC00390
ENSG00000226562	3691	CYP4F26P
ENSG00000226578	11235	AL132657.1
ENSG00000226581	7483	LINC02848
ENSG00000226620	11343	LINC00343
ENSG00000226647	12595	AL365356.1
ENSG00000226648	6767	PLCG1-AS1
ENSG00000226688	3728	ENTPD1-AS1
ENSG00000226696	10413	LENG8-AS1
ENSG00000226698	8571	AL034380.1
ENSG00000226702	13047	MIR217HG
ENSG00000226711	5275	FAM66C
ENSG00000226717	9944	PTPRD-AS2
ENSG00000226722	13476	LINC00424
ENSG00000226746	8557	SMCR5
ENSG00000226758	12851	DISC1-IT1
ENSG00000226771	13512	AP001136.1
ENSG00000226777	12977	FAM30A
ENSG00000226784	13813	PGAM4
ENSG00000226791	9157	LINC02611
ENSG00000226792	12451	C13orf42
ENSG00000226800	12850	CACTIN-AS1
ENSG00000226824	7894	AC006001.2
ENSG00000226833	6864	AC092164.1
ENSG00000226853	7349	AC010894.2
ENSG00000226856	12875	THORLNC
ENSG00000226861	11795	AL390835.1
ENSG00000226862	8439	AC104463.2
ENSG00000226869	14015	LHFPL3-AS1
ENSG00000226877	13844	AL354733.1
ENSG00000226887	8509	ERVMER34-1
ENSG00000226891	8581	LINC01359
ENSG00000226900	13527	AL451069.1
ENSG00000226913	9540	BSN-DT
ENSG00000226939	8631	AC062021.1
ENSG00000226944	13917	AL031847.1
ENSG00000226950	3206	DANCR
ENSG00000226954	14038	AL023802.1
ENSG00000226979	12278	LTA
ENSG00000226985	12944	LINC01203
ENSG00000226994	6706	AC079352.1
ENSG00000227014	12728	AC007285.1
ENSG00000227028	9098	SLC8A1-AS1
ENSG00000227036	4200	LINC00511
ENSG00000227039	10803	ITGB2-AS1
ENSG00000227051	1574	C14orf132
ENSG00000227057	5893	WDR46
ENSG00000227066	10378	Z98257.1
ENSG00000227071	12475	FOCAD-AS1
ENSG00000227088	6640	AC012494.1
ENSG00000227110	4219	LMCD1-AS1
ENSG00000227115	1819	LINC01630
ENSG00000227117	11992	HORMAD2-AS1
ENSG00000227165	7285	WDR11-AS1
ENSG00000227170	13263	AF178030.1
ENSG00000227186	13750	AC018511.1
ENSG00000227188	11972	MGAT3-AS1
ENSG00000227189	13406	AC092535.2
ENSG00000227192	12916	AL023581.2
ENSG00000227195	10195	MIR663AHG
ENSG00000227198	12884	C6orf47-AS1
ENSG00000227200	12848	AL162724.1
ENSG00000227210	8568	AC079145.1
ENSG00000227220	10812	AL133346.1
ENSG00000227252	8968	AC012063.1
ENSG00000227253	13350	AL158834.2
ENSG00000227258	12143	SMIM2-AS1
ENSG00000227268	12687	KLLN
ENSG00000227308	13556	LINC02832
ENSG00000227313	13836	LINC02630
ENSG00000227336	13741	LINC00434
ENSG00000227338	13687	AL139280.1
ENSG00000227345	6152	PARG
ENSG00000227355	13032	AL359644.1
ENSG00000227388	10717	AL133410.1
ENSG00000227392	4506	HPN-AS1
ENSG00000227398	12066	KIF9-AS1
ENSG00000227407	13829	AC245884.1
ENSG00000227455	8162	AL450345.1
ENSG00000227486	10786	AL050309.1
ENSG00000227500	6313	SCAMP4
ENSG00000227502	12234	LINC01268
ENSG00000227507	9550	LTB
ENSG00000227518	11976	AL928970.1
ENSG00000227533	8169	SLC2A1-AS1
ENSG00000227540	7310	AC016394.1
ENSG00000227542	11557	AC092614.1
ENSG00000227543	12108	SPAG5-AS1
ENSG00000227544	1138	AC018647.1
ENSG00000227574	13968	AC112229.2
ENSG00000227619	10114	AL391056.1
ENSG00000227627	9764	AL080276.2
ENSG00000227640	8499	SOX21-AS1
ENSG00000227674	8972	LINC00355
ENSG00000227676	12348	LINC01068
ENSG00000227681	10907	AL033504.1
ENSG00000227698	9472	AP001619.1
ENSG00000227704	13555	AL354892.1
ENSG00000227729	10630	RD3L
ENSG00000227733	7405	AC239809.3
ENSG00000227764	11555	LINC01693
ENSG00000227857	12965	AL358075.2
ENSG00000227863	13416	AC002383.1
ENSG00000227868	9215	TEX46
ENSG00000227885	13714	AL590652.1
ENSG00000227888	13720	FAM66A
ENSG00000227896	7697	AL731569.1
ENSG00000227906	8702	SNAP25-AS1
ENSG00000227914	12711	AL136979.1
ENSG00000227917	11785	AL449043.1
ENSG00000227946	9182	AC007383.2
ENSG00000227947	11023	LINC01738
ENSG00000227953	6445	LINC01341
ENSG00000227963	10107	RBM15-AS1
ENSG00000228005	12105	AC020743.1
ENSG00000228016	11467	RAPGEF4-AS1
ENSG00000228021	5179	AL158835.1
ENSG00000228031	12310	AC078842.1
ENSG00000228033	11272	AC010967.1
ENSG00000228037	9850	AL139246.3
ENSG00000228043	8949	AC114763.1
ENSG00000228044	8210	AL160408.1
ENSG00000228055	13303	FAM245A
ENSG00000228058	9478	LINC01736
ENSG00000228060	12296	PABPC4-AS1
ENSG00000228061	9114	AC131571.1
ENSG00000228067	10006	LINC01740
ENSG00000228084	6120	AC118553.1
ENSG00000228109	4166	MELTF-AS1
ENSG00000228113	13749	AC003991.1
ENSG00000228124	12640	AL096678.1
ENSG00000228150	11449	AL357140.2
ENSG00000228172	10505	AL020996.1
ENSG00000228189	13123	LINC02843
ENSG00000228192	9902	AL512353.1
ENSG00000228201	10921	AL022341.1
ENSG00000228221	12087	LINC00578
ENSG00000228223	5301	HCG11
ENSG00000228242	11237	AC093495.1
ENSG00000228251	10914	AC012442.1
ENSG00000228262	7012	LINC01320
ENSG00000228271	13991	LINC02048
ENSG00000228274	13232	AL021707.2
ENSG00000228288	9361	PCAT6
ENSG00000228302	13292	AL512770.1
ENSG00000228308	10777	LINC01209
ENSG00000228317	13535	AL158070.1
ENSG00000228340	10426	MIR646HG
ENSG00000228350	13163	LINC02585
ENSG00000228355	12793	BX322559.1
ENSG00000228363	13612	AC015971.1
ENSG00000228391	8827	AC011995.1
ENSG00000228392	8338	AL162391.1
ENSG00000228393	5163	LINC01004
ENSG00000228395	11288	AL356481.1
ENSG00000228397	8091	LINC01635
ENSG00000228400	5683	AC079154.1
ENSG00000228401	9167	AL590226.1
ENSG00000228403	13174	AC035139.1
ENSG00000228404	13625	AP001468.1
ENSG00000228408	1986	AL031056.1
ENSG00000228414	11458	LINC01185
ENSG00000228421	13440	AC005013.1
ENSG00000228434	4338	AC004951.1
ENSG00000228436	5926	AL139260.1
ENSG00000228444	13629	AL137244.1
ENSG00000228459	11062	LINC01546
ENSG00000228474	2795	OST4
ENSG00000228484	10753	AL137025.1
ENSG00000228486	10397	C2orf92
ENSG00000228506	8331	AL513550.1
ENSG00000228526	8817	MIR34AHG
ENSG00000228541	10095	AC093159.1
ENSG00000228543	12663	AC003684.1
ENSG00000228549	7521	BX284668.2
ENSG00000228559	12741	AL033519.4
ENSG00000228566	9961	AC013287.1
ENSG00000228592	7817	AP000459.2
ENSG00000228624	7581	HDAC2-AS2
ENSG00000228672	10357	PROB1
ENSG00000228716	2469	DHFR
ENSG00000228727	10224	SAPCD1
ENSG00000228737	12690	AC008781.1
ENSG00000228750	11757	LINC01672
ENSG00000228779	13708	Z69666.1
ENSG00000228786	11360	LINC00266-4P
ENSG00000228793	1616	AL033523.1
ENSG00000228817	9862	BACH1-IT2
ENSG00000228824	6870	MIR4500HG
ENSG00000228835	9132	AC012123.1
ENSG00000228839	12980	PIK3IP1-AS1
ENSG00000228843	12297	AL133410.2
ENSG00000228857	9869	AC104653.1
ENSG00000228862	8421	AC068389.1
ENSG00000228877	11072	AL669970.3
ENSG00000228878	8731	SEPTIN7-AS1
ENSG00000228906	10346	AL353804.1
ENSG00000228933	8774	AC107419.1
ENSG00000228944	13845	AC004485.1
ENSG00000228950	11675	AC023137.1
ENSG00000228956	7737	SATB1-AS1
ENSG00000228980	13851	LINC01205
ENSG00000228999	10191	AC096570.1
ENSG00000229012	12036	AC003685.1
ENSG00000229017	7311	LINC01277
ENSG00000229021	10889	AL450992.1
ENSG00000229043	4639	AC091729.3
ENSG00000229124	9709	VIM-AS1
ENSG00000229127	8705	AC007038.1
ENSG00000229140	6844	CCDC26
ENSG00000229151	11544	AC233976.1
ENSG00000229152	10507	ANKRD10-IT1
ENSG00000229205	12695	LINC00200
ENSG00000229236	10699	TTTY10
ENSG00000229275	14042	BX284656.1
ENSG00000229276	12842	REV3L-IT1
ENSG00000229278	11440	AL133353.1
ENSG00000229315	13558	MCHR2-AS1
ENSG00000229321	11802	AC008269.1
ENSG00000229331	11122	GK-IT1
ENSG00000229337	7946	AC079305.3
ENSG00000229348	12736	HYI-AS1
ENSG00000229380	11807	AC147651.2
ENSG00000229385	9271	AC010975.1
ENSG00000229388	10048	LINC01715
ENSG00000229414	11756	KCNQ1-AS1
ENSG00000229433	12209	LINC02069
ENSG00000229452	10843	AC005162.1
ENSG00000229453	6010	SPINK8
ENSG00000229466	11848	LINC02627
ENSG00000229494	13780	AC012494.2
ENSG00000229544	11302	NKX1-2
ENSG00000229563	13697	LINC01204
ENSG00000229582	12447	AL358074.1
ENSG00000229587	8672	AL158825.2
ENSG00000229589	10885	ACVR2B-AS1
ENSG00000229591	13835	AC006017.1
ENSG00000229613	13088	LINC01501
ENSG00000229618	11355	AC011287.1
ENSG00000229619	5552	MBNL1-AS1
ENSG00000229625	13788	AC016877.1
ENSG00000229643	13393	LINC00280
ENSG00000229654	8118	LINC02526
ENSG00000229664	11593	AL137186.1
ENSG00000229671	10358	LINC01150
ENSG00000229739	4831	AL096803.2
ENSG00000229740	11843	U91324.1
ENSG00000229743	12391	LINC01159
ENSG00000229791	11479	AL356259.1
ENSG00000229807	205	XIST
ENSG00000229833	6270	PET100
ENSG00000229852	5145	AC019205.1
ENSG00000229891	2396	LINC01315
ENSG00000229931	11711	AL137003.1
ENSG00000229950	9983	TFAP2A-AS1
ENSG00000229956	10488	ZRANB2-AS2
ENSG00000229962	13841	AP000221.1
ENSG00000229976	11716	AL118523.1
ENSG00000229989	10137	MIR181A1HG
ENSG00000229999	12883	AL022238.2
ENSG00000230001	7237	AL359095.1
ENSG00000230002	8264	ALMS1-IT1
ENSG00000230010	13581	AL049646.1
ENSG00000230013	9339	CT70
ENSG00000230023	9993	LINC02800
ENSG00000230027	12067	AC092813.2
ENSG00000230051	9832	AL020994.2
ENSG00000230068	13117	CDC42-IT1
ENSG00000230082	7552	PRRT3-AS1
ENSG00000230084	1991	AC006059.1
ENSG00000230090	10759	AC108025.1
ENSG00000230091	6271	TMEM254-AS1
ENSG00000230102	7594	LINC02028
ENSG00000230105	13018	AL354793.1
ENSG00000230124	5287	ACBD6
ENSG00000230138	10631	LINC02812
ENSG00000230156	13102	LINC00443
ENSG00000230190	8930	AC005518.1
ENSG00000230197	12994	AC007952.3
ENSG00000230229	10712	AC010163.2
ENSG00000230257	9056	NFE4
ENSG00000230266	13722	XXYLT1-AS2
ENSG00000230303	7753	AL353743.2
ENSG00000230313	12647	HCG24
ENSG00000230314	6518	ELOVL2-AS1
ENSG00000230323	11003	LINC00159
ENSG00000230325	11482	AL359921.1
ENSG00000230358	12519	SPDYE21P
ENSG00000230368	8204	FAM41C
ENSG00000230387	12853	AL118508.1
ENSG00000230417	4207	LINC00595
ENSG00000230424	8840	EMC1-AS1
ENSG00000230427	13198	AC095033.1
ENSG00000230432	13589	AC114803.1
ENSG00000230448	12731	LINC00276
ENSG00000230453	5555	ANKRD18B
ENSG00000230461	5637	PROX1-AS1
ENSG00000230479	13965	AP000695.1
ENSG00000230498	12760	AL035409.1
ENSG00000230530	6525	LIMD1-AS1
ENSG00000230532	8854	AC091133.1
ENSG00000230555	6541	AL450326.1
ENSG00000230561	11556	CCDC192
ENSG00000230590	2227	FTX
ENSG00000230606	4584	AC092683.1
ENSG00000230615	3672	AL139220.2
ENSG00000230628	13677	AL160408.3
ENSG00000230630	13438	DNM3OS
ENSG00000230641	10181	USP12-AS2
ENSG00000230658	10517	KLHL7-DT
ENSG00000230667	12503	SETSIP
ENSG00000230676	12477	AL353803.2
ENSG00000230679	12330	ENO1-AS1
ENSG00000230690	9663	AC013402.1
ENSG00000230696	10761	AC011753.2
ENSG00000230699	13700	AL645608.2
ENSG00000230710	11293	LINC00332
ENSG00000230724	6757	LINC01001
ENSG00000230732	6643	AC016949.1
ENSG00000230735	10835	AC093423.2
ENSG00000230749	10513	MEIS1-AS2
ENSG00000230751	5485	AC007036.2
ENSG00000230753	12975	ZNF341-AS1
ENSG00000230789	11283	ARHGAP26-IT1
ENSG00000230797	9719	YY2
ENSG00000230798	9367	FOXD3-AS1
ENSG00000230805	11899	AL132709.7
ENSG00000230815	10943	AL807757.1
ENSG00000230817	13071	LINC01362
ENSG00000230831	13054	AC007349.2
ENSG00000230876	11155	LINC00486
ENSG00000230894	13337	AL133284.1
ENSG00000230896	6161	AL604028.1
ENSG00000230910	4565	AL391807.1
ENSG00000230918	14076	AC008063.1
ENSG00000230943	11872	LINC02541
ENSG00000230947	11801	AP000356.1
ENSG00000230991	13063	AC092625.1
ENSG00000231028	7362	LINC00271
ENSG00000231054	9835	AC093833.1
ENSG00000231064	12307	AC234582.1
ENSG00000231074	1902	HCG18
ENSG00000231104	13870	AC022395.1
ENSG00000231105	13570	AL031728.1
ENSG00000231128	13675	AL137856.1
ENSG00000231131	13434	LNCAROD
ENSG00000231140	13537	BX005214.2
ENSG00000231154	9863	MORF4L2-AS1
ENSG00000231156	12201	AC093702.1
ENSG00000231160	5681	KLF3-AS1
ENSG00000231170	4882	AC002451.1
ENSG00000231171	13884	LINC01098
ENSG00000231187	8049	AL356056.2
ENSG00000231193	12643	AL157884.2
ENSG00000231194	13059	FARP1-AS1
ENSG00000231221	13964	LINC01593
ENSG00000231226	11304	TRIM31-AS1
ENSG00000231236	13097	AP001605.1
ENSG00000231252	6442	AC099792.1
ENSG00000231298	12121	MANCR
ENSG00000231305	12893	AC112484.1
ENSG00000231312	9705	MAP4K3-DT
ENSG00000231327	6138	LINC01816
ENSG00000231355	13239	AP000302.1
ENSG00000231365	8426	WARS2-AS1
ENSG00000231389	2129	HLA-DPA1
ENSG00000231405	9831	AL008638.1
ENSG00000231418	13904	AC005090.1
ENSG00000231419	8666	LINC00689
ENSG00000231421	10934	AC011840.1
ENSG00000231422	11839	LINC01516
ENSG00000231424	8317	BX284613.2
ENSG00000231427	3024	LINC01445
ENSG00000231440	13280	AL358176.4
ENSG00000231447	13984	AC244102.1
ENSG00000231473	10021	RB1-DT
ENSG00000231482	12909	AC105450.1
ENSG00000231496	13285	AL136369.2
ENSG00000231500	455	RPS18
ENSG00000231528	6239	FAM225A
ENSG00000231533	2660	AL391840.1
ENSG00000231563	12232	AL139288.1
ENSG00000231566	10457	LINC02595
ENSG00000231575	13113	AL139118.1
ENSG00000231607	3171	DLEU2
ENSG00000231609	4724	AC007098.1
ENSG00000231613	13680	AC099568.1
ENSG00000231646	10026	FSIP2-AS1
ENSG00000231672	12739	DIRC3
ENSG00000231674	13391	LINC00410
ENSG00000231683	13715	AL033397.1
ENSG00000231690	9469	LINC00574
ENSG00000231691	7787	AL592114.3
ENSG00000231705	13566	AL451069.2
ENSG00000231711	8016	LINC00899
ENSG00000231721	2828	LINC-PINT
ENSG00000231729	13595	ARHGEF9-IT1
ENSG00000231738	7833	TSPAN19
ENSG00000231742	10052	LINC01273
ENSG00000231760	10744	AL355312.2
ENSG00000231767	5110	AL136454.1
ENSG00000231769	10782	AL035701.1
ENSG00000231770	6573	TMEM44-AS1
ENSG00000231806	12709	PCAT7
ENSG00000231808	14041	LINC01388
ENSG00000231824	11305	AKAIN1
ENSG00000231840	11044	AC073342.1
ENSG00000231852	12252	CYP21A2
ENSG00000231863	10535	AL139393.1
ENSG00000231880	10832	KF459542.1
ENSG00000231881	10017	AL109615.2
ENSG00000231887	6328	PRH1
ENSG00000231889	6917	TRAF3IP2-AS1
ENSG00000231890	10572	DARS-AS1
ENSG00000231901	12666	AL354754.1
ENSG00000231908	8733	IDH1-AS1
ENSG00000231914	12814	LINC00387
ENSG00000231925	4576	TAPBP
ENSG00000231948	13348	HS1BP3-IT1
ENSG00000231955	11462	AC007383.3
ENSG00000231966	13287	LINC02818
ENSG00000231969	12341	AC007364.1
ENSG00000231989	13549	PPP1R2B
ENSG00000231992	11815	AC092802.3
ENSG00000231999	3226	LRRC8C-DT
ENSG00000232002	11403	LINC01880
ENSG00000232006	9423	AC005537.1
ENSG00000232023	10867	LINC01807
ENSG00000232028	11005	AC007391.1
ENSG00000232035	9126	AL135790.1
ENSG00000232044	870	SILC1
ENSG00000232072	12469	AC004870.4
ENSG00000232079	12277	LINC01697
ENSG00000232082	13913	RPS6KA2-IT1
ENSG00000232098	6374	AC012313.1
ENSG00000232104	5916	RFX3-AS1
ENSG00000232160	7040	RAP2C-AS1
ENSG00000232164	13410	LINC01873
ENSG00000232184	13183	AL662889.1
ENSG00000232196	2010	MTRNR2L4
ENSG00000232234	8886	AL355499.1
ENSG00000232265	7832	LINC02805
ENSG00000232268	12459	OR52I1
ENSG00000232295	9467	AL589935.1
ENSG00000232306	13433	AC012485.2
ENSG00000232310	7133	AL078590.2
ENSG00000232342	11538	AC022540.1
ENSG00000232352	2705	SEMA3B-AS1
ENSG00000232377	12398	AC016910.1
ENSG00000232386	9238	AC015712.1
ENSG00000232395	13712	AL138830.2
ENSG00000232406	9650	AL121895.1
ENSG00000232412	8566	AL121601.1
ENSG00000232436	12561	AL360013.2
ENSG00000232442	7214	MHENCR
ENSG00000232445	11209	AC006329.1
ENSG00000232448	13370	AL354824.2
ENSG00000232453	8432	LINC02777
ENSG00000232474	13994	NCKAP5-IT1
ENSG00000232485	10596	AC098820.1
ENSG00000232490	13492	OSBPL10-AS1
ENSG00000232504	9593	ST3GAL5-AS1
ENSG00000232529	12239	AL031773.1
ENSG00000232542	12480	DPYD-IT1
ENSG00000232545	13248	AC253536.3
ENSG00000232555	13397	AC104088.1
ENSG00000232558	11877	KCND3-IT1
ENSG00000232560	1245	LINC01549
ENSG00000232591	9033	LINC02642
ENSG00000232593	5042	KANTR
ENSG00000232596	12781	LINC01646
ENSG00000232611	6441	AL683813.1
ENSG00000232613	13967	LINC02576
ENSG00000232618	10591	AL355304.1
ENSG00000232624	10795	LINC01517
ENSG00000232629	13910	HLA-DQB2
ENSG00000232636	12547	AL360267.1
ENSG00000232638	12771	AL390294.1
ENSG00000232642	12745	AC008073.2
ENSG00000232645	8138	LINC01431
ENSG00000232648	10216	AC107214.1
ENSG00000232653	5602	GOLGA8N
ENSG00000232656	6731	IDI2-AS1
ENSG00000232667	13808	AC004862.1
ENSG00000232677	4955	LINC00665
ENSG00000232693	13283	AC012370.1
ENSG00000232712	8623	KIZ-AS1
ENSG00000232719	11354	AC007272.1
ENSG00000232725	9973	U52111.1
ENSG00000232732	10429	AC097717.1
ENSG00000232748	11167	AC135050.1
ENSG00000232759	12323	AC002480.1
ENSG00000232767	11777	AC016825.1
ENSG00000232788	9235	ITGA6-AS1
ENSG00000232803	10211	SLCO4A1-AS1
ENSG00000232807	9836	AL137186.2
ENSG00000232810	12213	TNF
ENSG00000232825	10439	AL445433.2
ENSG00000232835	12943	AC107057.1
ENSG00000232838	8750	PET117
ENSG00000232876	11429	AL353596.1
ENSG00000232884	9447	AF127936.2
ENSG00000232885	13801	GPC5-AS2
ENSG00000232892	11126	AL499616.1
ENSG00000232907	13634	DLGAP4-AS1
ENSG00000232912	13188	RERE-AS1
ENSG00000232931	2225	LINC00342
ENSG00000232939	13713	AL158829.1
ENSG00000232940	5235	HCG25
ENSG00000232949	12554	AC002480.2
ENSG00000232973	8545	CYP1B1-AS1
ENSG00000232977	12566	LINC00327
ENSG00000232995	7789	AL592435.1
ENSG00000233006	5833	MIR3936HG
ENSG00000233008	12593	LINC01725
ENSG00000233016	5324	SNHG7
ENSG00000233030	13636	AC243772.2
ENSG00000233061	12164	TTLL7-IT1
ENSG00000233068	13122	AL391422.2
ENSG00000233098	10695	CCDC144NL-AS1
ENSG00000233099	9790	AC095030.1
ENSG00000233101	9366	HOXB-AS3
ENSG00000233117	8363	LINC00702
ENSG00000233153	13145	UBE2E2-AS1
ENSG00000233179	11936	Z82249.1
ENSG00000233183	10407	AL138889.1
ENSG00000233200	10963	LINC02634
ENSG00000233203	13644	DHCR24-DT
ENSG00000233213	12928	KCNJ6-AS1
ENSG00000233220	11321	LINC00167
ENSG00000233221	6820	AC133785.1
ENSG00000233230	8104	AC079807.1
ENSG00000233232	13051	NPIPB7
ENSG00000233236	13412	LINC02573
ENSG00000233237	5560	LINC00472
ENSG00000233246	13322	AL513327.2
ENSG00000233258	8766	AL390786.1
ENSG00000233288	10206	AC092447.5
ENSG00000233304	9867	LINC01346
ENSG00000233330	11844	AL078581.2
ENSG00000233332	13657	AL122008.3
ENSG00000233334	7170	FAM53B-AS1
