gene_name	louvCluster	DEtest_unadjP.05_forCluster	Nsigmodels_forCluster
CD74	X7	E4_wAncestry_wRin	4
SLC7A5	X7	E4_wAncestry_wRin	4
MTRNR2L6	X7	E4_wAncestry_wRin	4
C3	X7	E4_wAncestry_wRin	4
AATK	X7	E4_wAncestry_wRin	4
HLA-DRA	X7	E4_wAncestry_wRin	4
MRPL43	X7	E4_wAncestry_wRin	4
ENO1	X7	E4_wAncestry_wRin	4
ITM2B	X7	E4_wAncestry_wRin	4
RNASE1	X7	E4_wAncestry_wRin	2
TRIL	X7	E4_wAncestry_wRin	4
APOC1	X7	E4_wAncestry_wRin	4
CXXC5	X7	E4_wAncestry_wRin	4
CST3	X7	E4_wAncestry_wRin	4
PSAT1	X7	E4_wAncestry_wRin	4
MGAT5	X7	E4_wAncestry_wRin	4
NTSR2	X7	E4_wAncestry_wRin	4
SEMA4D	X7	E4_wAncestry_wRin	4
TRAK2	X7	E4_wAncestry_wRin	4
MYH14	X7	E4_wAncestry_wRin	4
C1QTNF4	X7	E4_wAncestry_wRin	4
NORAD	X7	E4_wAncestry_wRin	4
MARCH6	X7	E4_wAncestry_wRin	4
RPL36AL	X7	E4_wAncestry_wRin	4
COL18A1	X7	E4_wAncestry_wRin	4
HSBP1	X7	E4_wAncestry_wRin	4
ATP1A2	X7	E4_wAncestry_wRin	3
PSMB6	X7	E4_wAncestry_wRin	4
PAFAH1B1	X7	E4_wAncestry_wRin	4
LDHB	X7	E4_wAncestry_wRin	4
HSD17B4	X7	E4_wAncestry_wRin	4
AC009041.2	X7	E4_wAncestry_wRin	4
CPD	X7	E4_wAncestry_wRin	4
CHMP3	X7	E4_wAncestry_wRin	4
SPAG9	X7	E4_wAncestry_wRin	4
TTC3	X7	E4_wAncestry_wRin	4
PBXIP1	X7	E4_wAncestry_wRin	4
MTRNR2L3	X7	E4_wAncestry_wRin	4
AGPAT4	X7	E4_wAncestry_wRin	4
VCAN	X7	E4_wAncestry_wRin	4
HDLBP	X7	E4_wAncestry_wRin	4
HBB	X7	E4_wAncestry_wRin	4
RGCC	X7	E4_wAncestry_wRin	4
DBI	X7	E4_wAncestry_wRin	4
KAZN	X7	E4_wAncestry_wRin	4
BOK	X7	E4_wAncestry_wRin	4
PLLP	X7	E4_wAncestry_wRin	4
SELENOT	X7	E4_wAncestry_wRin	4
TOMM6	X7	E4_wAncestry_wRin	4
MAL	X7	E4_wAncestry_wRin	4
ECH1	X7	E4_wAncestry_wRin	4
GLDN	X7	E4_wAncestry_wRin	4
APBA2	X7	E4_wAncestry_wRin	4
UBE2V1	X7	E4_wAncestry_wRin	4
UBE2R2	X7	E4_wAncestry_wRin	4
DOCK9	X7	E4_wAncestry_wRin	4
PBX1	X7	E4_wAncestry_wRin	4
DBH	X7	E4_wAncestry_wRin	3
ARFGAP2	X7	E4_wAncestry_wRin	4
HM13	X7	E4_wAncestry_wRin	4
FBXO21	X7	E4_wAncestry_wRin	4
ETNPPL	X7	E4_wAncestry_wRin	4
C2orf74	X7	E4_wAncestry_wRin	4
NKAIN2	X7	E4_wAncestry_wRin	4
ADCYAP1R1	X7	E4_wAncestry_wRin	4
NDUFB3	X7	E4_wAncestry_wRin	4
TNFRSF21	X7	E4_wAncestry_wRin	4
EIF3H	X7	E4_wAncestry_wRin	4
PENK	X7	E4_wAncestry_wRin	4
SLC39A10	X7	E4_wAncestry_wRin	4
DSEL	X7	E4_wAncestry_wRin	4
TNS1	X7	E4_wAncestry_wRin	4
HSPA1B	X7	E4_wAncestry_wRin	4
MRPS34	X7	E4_wAncestry_wRin	4
LGI4	X7	E4_wAncestry_wRin	4
PCBD1	X7	E4_wAncestry_wRin	4
MYO9A	X7	E4_wAncestry_wRin	4
RGMA	X7	E4_wAncestry_wRin	4
COL18A1	X8	E4_noAncestry_noRin	4
LINC00844	X8	E4_noAncestry_noRin	4
HLA-DRA	X8	E4_noAncestry_noRin	4
DHCR24	X8	E4_noAncestry_noRin	4
CD74	X8	E4_noAncestry_noRin	4
APOC1	X8	E4_noAncestry_noRin	4
FXYD1	X8	E4_noAncestry_noRin	4
CHST2	X8	E4_noAncestry_noRin	4
TMEM178A	X8	E4_noAncestry_noRin	4
GPIHBP1	X8	E4_noAncestry_noRin	4
QSOX1	X8	E4_noAncestry_noRin	4
AL033523.1	X8	E4_noAncestry_noRin	4
LIPE	X8	E4_noAncestry_noRin	4
CUEDC1	X8	E4_noAncestry_noRin	4
ENHO	X8	E4_noAncestry_noRin	4
BAALC	X8	E4_noAncestry_noRin	4
MYH14	X8	E4_noAncestry_noRin	4
SLC35E3	X8	E4_noAncestry_noRin	4
SNX18	X8	E4_noAncestry_noRin	4
DCN	X8	E4_noAncestry_noRin	4
DTX4	X8	E4_noAncestry_noRin	4
SLC44A2	X8	E4_noAncestry_noRin	4
HSPA1B	X8	E4_noAncestry_noRin	4
LY6E	X8	E4_noAncestry_noRin	4
KCNMB4	X8	E4_noAncestry_noRin	4
SEMA7A	X8	E4_noAncestry_noRin	4
ENAH	X8	E4_noAncestry_noRin	4
HLA-C	X8	E4_noAncestry_noRin	4
HBB	X8	E4_noAncestry_noRin	4
SLC6A11	X8	E4_noAncestry_noRin	4
CPD	X8	E4_noAncestry_noRin	4
SH3GLB2	X8	E4_noAncestry_noRin	4
LINC00323	X8	E4_noAncestry_noRin	4
SNHG29	X8	E4_noAncestry_noRin	4
PRDX6	X8	E4_noAncestry_noRin	4
SLC25A29	X8	E4_noAncestry_noRin	4
RAB30	X8	E4_noAncestry_noRin	4
KCTD12	X8	E4_noAncestry_noRin	4
SCAMP4	X8	E4_noAncestry_noRin	4
TNPO2	X8	E4_noAncestry_noRin	4
DCLK1	X8	E4_noAncestry_noRin	4
C1QTNF4	X8	E4_noAncestry_noRin	4
PNKD	X8	E4_noAncestry_noRin	4
ATP11A	X8	E4_noAncestry_noRin	4
IFNAR1	X8	E4_noAncestry_noRin	4
TNS1	X8	E4_noAncestry_noRin	4
SEMA4D	X8	E4_noAncestry_noRin	4
CHPF	X8	E4_noAncestry_noRin	4
ULK2	X8	E4_noAncestry_noRin	4
CST3	X8	E4_noAncestry_noRin	4
SDC4	X8	E4_noAncestry_noRin	4
LRP1	X8	E4_noAncestry_noRin	4
ABR	X8	E4_noAncestry_noRin	4
CPEB1	X8	E4_noAncestry_noRin	4
SCCPDH	X8	E4_noAncestry_noRin	4
ACOT8	X8	E4_noAncestry_noRin	4
MRPS24	X8	E4_noAncestry_noRin	4
AHCYL1	X8	E4_noAncestry_noRin	4
CCND3	X8	E4_noAncestry_noRin	4
SQLE	X8	E4_noAncestry_noRin	4
LNPEP	X8	E4_noAncestry_noRin	4
CNTNAP4	X8	E4_noAncestry_noRin	4
DNAH17-AS1	X8	E4_noAncestry_noRin	4
CDC42BPA	X8	E4_noAncestry_noRin	4
SLC23A2	X8	E4_noAncestry_noRin	4
TPR	X8	E4_noAncestry_noRin	4
PPP2R2B	X8	E4_noAncestry_noRin	4
STIP1	X8	E4_noAncestry_noRin	4
TNFRSF21	X8	E4_noAncestry_noRin	4
LDLRAD3	X8	E4_noAncestry_noRin	4
SDC2	X8	E4_noAncestry_noRin	4
TMEM128	X8	E4_noAncestry_noRin	4
MYL6B	X8	E4_noAncestry_noRin	4
RHOC	X8	E4_noAncestry_noRin	4
PMPCB	X8	E4_noAncestry_noRin	4
FAM120A	X8	E4_noAncestry_noRin	4
SLC12A5	X8	E4_noAncestry_noRin	4
EIF3G	X8	E4_noAncestry_noRin	4
DNAH17	X8	E4_noAncestry_noRin	4
LCMT1	X8	E4_noAncestry_noRin	4
ACSBG1	X8	E4_noAncestry_noRin	4
MAP3K11	X8	E4_noAncestry_noRin	4
WSCD1	X8	E4_noAncestry_noRin	4
JPX	X8	E4_noAncestry_noRin	4
METTL7A	X8	E4_noAncestry_noRin	4
UGP2	X8	E4_noAncestry_noRin	4
C1GALT1	X8	E4_noAncestry_noRin	4
OGDHL	X8	E4_noAncestry_noRin	4
MCTS1	X8	E4_noAncestry_noRin	4
GAL3ST1	X8	E4_noAncestry_noRin	4
PPFIA2	X8	E4_noAncestry_noRin	4
GNL1	X8	E4_noAncestry_noRin	3
SH3GL2	X8	E4_noAncestry_noRin	4
ARF4	X8	E4_noAncestry_noRin	4
PSMA6	X8	E4_noAncestry_noRin	3
MSMO1	X8	E4_noAncestry_noRin	4
HBA2	X8	E4_noAncestry_noRin	4
HSPA5	X8	E4_noAncestry_noRin	4
ARPC1A	X8	E4_noAncestry_noRin	4
SMARCA2	X8	E4_noAncestry_noRin	4
NSA2	X8	E4_noAncestry_noRin	4
KIAA2013	X8	E4_noAncestry_noRin	4
PIK3CB	X8	E4_noAncestry_noRin	4
DAG1	X8	E4_noAncestry_noRin	3
DTNB	X8	E4_noAncestry_noRin	4
CPNE3	X8	E4_noAncestry_noRin	4
C14orf119	X8	E4_noAncestry_noRin	4
BACE1	X8	E4_noAncestry_noRin	3
MGST1	X8	E4_noAncestry_noRin	4
AK5	X8	E4_noAncestry_noRin	3
CA2	X8	E4_noAncestry_noRin	3
PPIB	X8	E4_noAncestry_noRin	3
HSPA1A	X8	E4_noAncestry_noRin	4
GNG5	X8	E4_noAncestry_noRin	4
FA2H	X8	E4_noAncestry_noRin	3
NUPR1	X8	E4_noAncestry_noRin	4
CALU	X8	E4_noAncestry_noRin	3
CDS2	X8	E4_noAncestry_noRin	3
EIF3F	X8	E4_noAncestry_noRin	4
POLE4	X8	E4_noAncestry_noRin	4
GPBP1L1	X8	E4_noAncestry_noRin	3
BEX2	X8	E4_noAncestry_noRin	4
RGCC	X8	E4_noAncestry_noRin	3
ITM2C	X8	E4_noAncestry_noRin	4
TCFL5	X8	E4_noAncestry_noRin	4
USP12	X8	E4_noAncestry_noRin	4
TMEM87A	X8	E4_noAncestry_noRin	3
CCP110	X8	E4_noAncestry_noRin	3
PRELID3B	X8	E4_noAncestry_noRin	4
FBXO21	X8	E4_noAncestry_noRin	3
C22orf39	X8	E4_noAncestry_noRin	3
GALNT15	X8	E4_noAncestry_noRin	3
NDUFAB1	X8	E4_noAncestry_noRin	3
TMEM33	X8	E4_noAncestry_noRin	3
PRRC2A	X8	E4_noAncestry_noRin	4
GABRG1	X8	E4_noAncestry_noRin	3
MIB1	X8	E4_noAncestry_noRin	4
HSPA8	X8	E4_noAncestry_noRin	4
MVB12B	X8	E4_noAncestry_noRin	3
ATP1A2	X8	E4_noAncestry_noRin	4
ZNF385A	X8	E4_noAncestry_noRin	4
C2orf74	X8	E4_noAncestry_noRin	3
PRR18	X8	E4_noAncestry_noRin	4
DNAJA1	X8	E4_noAncestry_noRin	4
EFS	X8	E4_noAncestry_noRin	4
TRIM36	X8	E4_noAncestry_noRin	3
RNF103	X8	E4_noAncestry_noRin	3
SLC3A2	X8	E4_noAncestry_noRin	4
H1F0	X8	E4_noAncestry_noRin	2
PSD2	X8	E4_noAncestry_noRin	4
ELOVL1	X8	E4_noAncestry_noRin	4
AKR7A2	X8	E4_noAncestry_noRin	3
MT1M	X8	E4_noAncestry_noRin	3
RRP7A	X8	E4_noAncestry_noRin	3
CCNI	X8	E4_noAncestry_noRin	4
GDI2	X8	E4_noAncestry_noRin	4
DDX18	X8	E4_noAncestry_noRin	4
RPA3	X8	E4_noAncestry_noRin	4
OAT	X8	E4_noAncestry_noRin	3
GRN	X8	E4_noAncestry_noRin	3
IGSF11	X8	E4_noAncestry_noRin	3
AGT	X8	E4_noAncestry_noRin	4
TRIL	X8	E4_noAncestry_noRin	4
NOSIP	X8	E4_noAncestry_noRin	3
GNPAT	X8	E4_noAncestry_noRin	3
SLC1A2	X8	E4_noAncestry_noRin	4
GLIPR2	X8	E4_noAncestry_noRin	4
PRPF4B	X8	E4_noAncestry_noRin	3
FABP3	X8	E4_noAncestry_noRin	3
ADAP1	X8	E4_noAncestry_noRin	3
SEMA6A	X8	E4_noAncestry_noRin	4
TRIM33	X8	E4_noAncestry_noRin	3
GANAB	X8	E4_noAncestry_noRin	3
ADI1	X8	E4_noAncestry_noRin	3
PRKDC	X8	E4_noAncestry_noRin	4
GSK3A	X8	E4_noAncestry_noRin	3
GJA1	X8	E4_noAncestry_noRin	4
ADGRG1	X8	E4_noAncestry_noRin	3
BMI1	X8	E4_noAncestry_noRin	3
EMILIN2	X8	E4_noAncestry_noRin	4
TNS3	X8	E4_noAncestry_noRin	3
ASRGL1	X8	E4_noAncestry_noRin	4
MRPL41	X8	E4_noAncestry_noRin	3
TNPO1	X8	E4_noAncestry_noRin	3
PACC1	X8	E4_noAncestry_noRin	4
SPNS2	X8	E4_noAncestry_noRin	4
TBC1D10B	X8	E4_noAncestry_noRin	3
DICER1	X8	E4_noAncestry_noRin	3
MT1F	X8	E4_noAncestry_noRin	3
RHOB	X8	E4_noAncestry_noRin	4
MRPS35	X8	E4_noAncestry_noRin	2
PDXDC1	X8	E4_noAncestry_noRin	2
SYNJ2	X8	E4_noAncestry_noRin	3
ADAMTS4	X8	E4_noAncestry_noRin	3
MVK	X8	E4_noAncestry_noRin	4
SSR2	X8	E4_noAncestry_noRin	3
DDHD2	X8	E4_noAncestry_noRin	3
PGRMC1	X8	E4_noAncestry_noRin	2
ARHGAP1	X8	E4_noAncestry_noRin	3
STX12	X8	E4_noAncestry_noRin	3
DPYSL5	X8	E4_noAncestry_noRin	3
RDH11	X8	E4_noAncestry_noRin	3
PCBP4	X8	E4_noAncestry_noRin	3
RPN1	X8	E4_noAncestry_noRin	3
ACBD7	X8	E4_noAncestry_noRin	3
FUNDC2	X8	E4_noAncestry_noRin	3
NUDT3	X8	E4_noAncestry_noRin	4
MTRNR2L3	X8	E4_noAncestry_noRin	2
GABBR1	X8	E4_noAncestry_noRin	3
NACC1	X8	E4_noAncestry_noRin	3
PCBD1	X8	E4_noAncestry_noRin	3
VEGFB	X8	E4_noAncestry_noRin	4
SERP2	X8	E4_noAncestry_noRin	2
SNRPG	X8	E4_noAncestry_noRin	2
SRSF7	X8	E4_noAncestry_noRin	2
ZSCAN18	X8	E4_noAncestry_noRin	3
ATP5PF	X8	E4_noAncestry_noRin	3
SEC63	X8	E4_noAncestry_noRin	2
PIP4P1	X8	E4_noAncestry_noRin	2
NAV1	X8	E4_noAncestry_noRin	3
HSPA4L	X8	E4_noAncestry_noRin	2
TMBIM1	X8	E4_noAncestry_noRin	2
PDCD4	X8	E4_noAncestry_noRin	2
ADH5	X8	E4_noAncestry_noRin	1
LRP11	X8	E4_noAncestry_noRin	2
FUT9	X8	E4_noAncestry_noRin	2
GOLIM4	X8	E4_noAncestry_noRin	1
MTRNR2L12	X8	E4_noAncestry_noRin	2
UBE2G2	X8	E4_noAncestry_noRin	3
TMEM125	X8	E4_noAncestry_noRin	3
FN3KRP	X8	E4_noAncestry_noRin	2
FGF12	X8	E4_noAncestry_noRin	2
SNX19	X8	E4_noAncestry_noRin	2
TMEFF1	X8	E4_noAncestry_noRin	3
IDH3B	X8	E4_noAncestry_noRin	1
JTB	X8	E4_noAncestry_noRin	3
POLR2G	X8	E4_noAncestry_noRin	2
TARSL2	X8	E4_noAncestry_noRin	2
SAMD4B	X8	E4_noAncestry_noRin	2
ATMIN	X8	E4_noAncestry_noRin	3
SAT2	X8	E4_noAncestry_noRin	2
GPR137B	X8	E4_noAncestry_noRin	2
TXNIP	X8	E4_noAncestry_noRin	2
RPS3A	X8	E4_noAncestry_noRin	3
TMTC2	X8	E4_noAncestry_noRin	2
MICU1	X8	E4_noAncestry_noRin	1
GM2A	X8	E4_noAncestry_noRin	2
MRPS16	X8	E4_noAncestry_noRin	2
PDAP1	X8	E4_noAncestry_noRin	2
FAM171A1	X8	E4_noAncestry_noRin	1
ITM2A	X8	E4_noAncestry_noRin	2
NRAS	X8	E4_noAncestry_noRin	3
TUBG2	X8	E4_noAncestry_noRin	1
NRBP1	X8	E4_noAncestry_noRin	1
SRCIN1	X8	E4_noAncestry_noRin	3
SLC38A1	X8	E4_noAncestry_noRin	2
ABHD5	X8	E4_noAncestry_noRin	2
AGPAT4	X8	E4_noAncestry_noRin	2
NR1D2	X8	E4_noAncestry_noRin	2
PCLO	X8	E4_noAncestry_noRin	1
MBNL2	X8	E4_noAncestry_noRin	1
STX16	X8	E4_noAncestry_noRin	2
ZC3H14	X8	E4_noAncestry_noRin	2
AC009041.2	X8	E4_noAncestry_noRin	2
MLST8	X8	E4_noAncestry_noRin	2
FUT8	X8	E4_noAncestry_noRin	2
RNH1	X8	E4_noAncestry_noRin	2
GLRX3	X8	E4_noAncestry_noRin	1
BDP1	X8	E4_noAncestry_noRin	2
NUMA1	X8	E4_noAncestry_noRin	1
AL161772.1	X8	E4_noAncestry_noRin	2
NQO1	X8	E4_noAncestry_noRin	2
ATP5F1D	X8	E4_noAncestry_noRin	1
PRRC2B	X8	E4_noAncestry_noRin	1
ARRB1	X8	E4_noAncestry_noRin	2
ENO1	X8	E4_noAncestry_noRin	2
AMFR	X8	E4_noAncestry_noRin	2
NDUFB7	X8	E4_noAncestry_noRin	2
CWF19L2	X8	E4_noAncestry_noRin	1
CPLX1	X8	E4_noAncestry_noRin	2
NRXN1	X8	E4_noAncestry_noRin	3
CHCHD10	X8	E4_noAncestry_noRin	2
VSNL1	X8	E4_noAncestry_noRin	2
C12orf57	X8	E4_noAncestry_noRin	1
FAM214B	X8	E4_noAncestry_noRin	1
MT-ND3	X8	E4_noAncestry_noRin	1
PCNX1	X8	E4_noAncestry_noRin	2
POLR2A	X8	E4_noAncestry_noRin	1
MAPRE2	X8	E4_noAncestry_noRin	1
LSAMP	X8	E4_noAncestry_noRin	2
ELOVL5	X8	E4_noAncestry_noRin	1
PTDSS2	X8	E4_noAncestry_noRin	2
UBE2Q2	X8	E4_noAncestry_noRin	1
RPS27	X8	E4_noAncestry_noRin	2
PWWP3A	X8	E4_noAncestry_noRin	1
VCP	X8	E4_noAncestry_noRin	1
CD99	X8	E4_noAncestry_noRin	2
PUM1	X8	E4_noAncestry_noRin	2
AATK	X8	E4_noAncestry_noRin	2
MIGA1	X8	E4_noAncestry_noRin	2
EIF4EBP2	X8	E4_noAncestry_noRin	1
CNDP1	X8	E4_noAncestry_noRin	1
COMMD6	X8	E4_noAncestry_noRin	1
STOM	X8	E4_noAncestry_noRin	2
TLN2	X8	E4_noAncestry_noRin	2
UBE2V1	X8	E4_noAncestry_noRin	2
STUB1	X8	E4_noAncestry_noRin	1
ELOVL6	X8	E4_noAncestry_noRin	1
ADARB2	X8	E4_noAncestry_noRin	3
KCNK12	X8	E4_noAncestry_noRin	1
DGCR2	X8	E4_noAncestry_noRin	2
DNAJB2	X8	E4_noAncestry_noRin	1
NDUFV3	X8	E4_noAncestry_noRin	2
AMER2	X8	E4_noAncestry_noRin	2
ZDHHC14	X8	E4_noAncestry_noRin	1
MRPS36	X8	E4_noAncestry_noRin	1
ACER3	X8	E4_noAncestry_noRin	2
TUFM	X8	E4_noAncestry_noRin	2
DDR1	X8	E4_noAncestry_noRin	1
HEPACAM	X8	E4_noAncestry_noRin	1
ARRDC2	X8	E4_noAncestry_noRin	2
MAP6D1	X8	E4_noAncestry_noRin	1
USP34	X8	E4_noAncestry_noRin	1
TANC2	X8	E4_noAncestry_noRin	1
AKAP11	X8	E4_noAncestry_noRin	1
CYB5R3	X8	E4_noAncestry_noRin	1
PITPNB	X8	E4_noAncestry_noRin	1
PIK3R1	X8	E4_noAncestry_noRin	1
GALC	X8	E4_noAncestry_noRin	1
IP6K1	X8	E4_noAncestry_noRin	1
PON2	X8	E4_noAncestry_noRin	2
SEPTIN3	X8	E4_noAncestry_noRin	2
HHATL	X8	E4_noAncestry_noRin	1
ZNF302	X8	E4_noAncestry_noRin	1
SPATA13	X8	E4_noAncestry_noRin	2
TARDBP	X8	E4_noAncestry_noRin	2
IPO13	X8	E4_noAncestry_noRin	1
MSRB2	X8	E4_noAncestry_noRin	1
CRMP1	X8	E4_noAncestry_noRin	1
TAGLN2	X8	E4_noAncestry_noRin	2
TMEM151A	X8	E4_noAncestry_noRin	1
SCAMP5	X8	E4_noAncestry_noRin	1
SLC35B2	X8	E4_noAncestry_noRin	1
PLCH2	X8	E4_noAncestry_noRin	2
EID2	X8	E4_noAncestry_noRin	1
CARNS1	X8	E4_noAncestry_noRin	1
OLMALINC	X8	E4_noAncestry_noRin	1
RPL7L1	X8	E4_noAncestry_noRin	1
PSMA2	X8	E4_noAncestry_noRin	1
WSB1	X8	E4_noAncestry_noRin	1
NDUFB10	X8	E4_noAncestry_noRin	1
MT3	X8	E4_noAncestry_noRin	2
COL18A1	X8	E4_noAncestry_wRin	4
LINC00844	X8	E4_noAncestry_wRin	4
HLA-DRA	X8	E4_noAncestry_wRin	4
DHCR24	X8	E4_noAncestry_wRin	4
CD74	X8	E4_noAncestry_wRin	4
APOC1	X8	E4_noAncestry_wRin	4
CHST2	X8	E4_noAncestry_wRin	4
FXYD1	X8	E4_noAncestry_wRin	4
TMEM178A	X8	E4_noAncestry_wRin	4
QSOX1	X8	E4_noAncestry_wRin	4
AL033523.1	X8	E4_noAncestry_wRin	4
LIPE	X8	E4_noAncestry_wRin	4
CUEDC1	X8	E4_noAncestry_wRin	4
ENHO	X8	E4_noAncestry_wRin	4
BAALC	X8	E4_noAncestry_wRin	4
GPIHBP1	X8	E4_noAncestry_wRin	4
MYH14	X8	E4_noAncestry_wRin	4
SLC44A2	X8	E4_noAncestry_wRin	4
SNX18	X8	E4_noAncestry_wRin	4
SLC35E3	X8	E4_noAncestry_wRin	4
HLA-C	X8	E4_noAncestry_wRin	4
DTX4	X8	E4_noAncestry_wRin	4
SEMA7A	X8	E4_noAncestry_wRin	4
LINC00323	X8	E4_noAncestry_wRin	4
HSPA1B	X8	E4_noAncestry_wRin	4
DCN	X8	E4_noAncestry_wRin	4
LY6E	X8	E4_noAncestry_wRin	4
SLC25A29	X8	E4_noAncestry_wRin	4
HBB	X8	E4_noAncestry_wRin	4
SLC6A11	X8	E4_noAncestry_wRin	4
SH3GLB2	X8	E4_noAncestry_wRin	4
SNHG29	X8	E4_noAncestry_wRin	4
CPD	X8	E4_noAncestry_wRin	4
SCAMP4	X8	E4_noAncestry_wRin	4
PRDX6	X8	E4_noAncestry_wRin	4
SEMA4D	X8	E4_noAncestry_wRin	4
TNPO2	X8	E4_noAncestry_wRin	4
KCNMB4	X8	E4_noAncestry_wRin	4
ENAH	X8	E4_noAncestry_wRin	4
KCTD12	X8	E4_noAncestry_wRin	4
CST3	X8	E4_noAncestry_wRin	4
RAB30	X8	E4_noAncestry_wRin	4
DCLK1	X8	E4_noAncestry_wRin	4
C1QTNF4	X8	E4_noAncestry_wRin	4
PNKD	X8	E4_noAncestry_wRin	4
ATP11A	X8	E4_noAncestry_wRin	4
CHPF	X8	E4_noAncestry_wRin	4
TNS1	X8	E4_noAncestry_wRin	4
CNTNAP4	X8	E4_noAncestry_wRin	4
LRP1	X8	E4_noAncestry_wRin	4
IFNAR1	X8	E4_noAncestry_wRin	4
AHCYL1	X8	E4_noAncestry_wRin	4
SCCPDH	X8	E4_noAncestry_wRin	4
ULK2	X8	E4_noAncestry_wRin	4
CPEB1	X8	E4_noAncestry_wRin	4
CCND3	X8	E4_noAncestry_wRin	4
SDC4	X8	E4_noAncestry_wRin	4
TNFRSF21	X8	E4_noAncestry_wRin	4
ACOT8	X8	E4_noAncestry_wRin	4
SLC23A2	X8	E4_noAncestry_wRin	4
DNAH17-AS1	X8	E4_noAncestry_wRin	4
ABR	X8	E4_noAncestry_wRin	4
MRPS24	X8	E4_noAncestry_wRin	4
STIP1	X8	E4_noAncestry_wRin	4
CDC42BPA	X8	E4_noAncestry_wRin	4
SQLE	X8	E4_noAncestry_wRin	4
JPX	X8	E4_noAncestry_wRin	4
LDLRAD3	X8	E4_noAncestry_wRin	4
DNAH17	X8	E4_noAncestry_wRin	4
LNPEP	X8	E4_noAncestry_wRin	4
PPP2R2B	X8	E4_noAncestry_wRin	4
SDC2	X8	E4_noAncestry_wRin	4
MYL6B	X8	E4_noAncestry_wRin	4
TPR	X8	E4_noAncestry_wRin	4
ACSBG1	X8	E4_noAncestry_wRin	4
RHOC	X8	E4_noAncestry_wRin	4
SLC12A5	X8	E4_noAncestry_wRin	4
PMPCB	X8	E4_noAncestry_wRin	4
METTL7A	X8	E4_noAncestry_wRin	4
TMEM128	X8	E4_noAncestry_wRin	4
MAP3K11	X8	E4_noAncestry_wRin	4
FAM120A	X8	E4_noAncestry_wRin	4
BACE1	X8	E4_noAncestry_wRin	3
PPFIA2	X8	E4_noAncestry_wRin	4
NSA2	X8	E4_noAncestry_wRin	4
GAL3ST1	X8	E4_noAncestry_wRin	4
OGDHL	X8	E4_noAncestry_wRin	4
ITM2C	X8	E4_noAncestry_wRin	4
WSCD1	X8	E4_noAncestry_wRin	4
MCTS1	X8	E4_noAncestry_wRin	4
C1GALT1	X8	E4_noAncestry_wRin	4
EIF3G	X8	E4_noAncestry_wRin	4
SH3GL2	X8	E4_noAncestry_wRin	4
HSPA8	X8	E4_noAncestry_wRin	4
HSPA1A	X8	E4_noAncestry_wRin	4
UGP2	X8	E4_noAncestry_wRin	4
USP12	X8	E4_noAncestry_wRin	4
HBA2	X8	E4_noAncestry_wRin	4
ATP1A2	X8	E4_noAncestry_wRin	4
FA2H	X8	E4_noAncestry_wRin	3
ARPC1A	X8	E4_noAncestry_wRin	4
EFS	X8	E4_noAncestry_wRin	4
LCMT1	X8	E4_noAncestry_wRin	4
MSMO1	X8	E4_noAncestry_wRin	4
MGST1	X8	E4_noAncestry_wRin	4
HSPA5	X8	E4_noAncestry_wRin	4
ZNF385A	X8	E4_noAncestry_wRin	4
ELOVL1	X8	E4_noAncestry_wRin	4
PSMA6	X8	E4_noAncestry_wRin	3
C14orf119	X8	E4_noAncestry_wRin	4
ARF4	X8	E4_noAncestry_wRin	4
CPNE3	X8	E4_noAncestry_wRin	4
BEX2	X8	E4_noAncestry_wRin	4
CCNI	X8	E4_noAncestry_wRin	4
DTNB	X8	E4_noAncestry_wRin	4
GNL1	X8	E4_noAncestry_wRin	3
SEMA6A	X8	E4_noAncestry_wRin	4
PPIB	X8	E4_noAncestry_wRin	3
NUPR1	X8	E4_noAncestry_wRin	4
GALNT15	X8	E4_noAncestry_wRin	3
CA2	X8	E4_noAncestry_wRin	3
GNG5	X8	E4_noAncestry_wRin	4
SMARCA2	X8	E4_noAncestry_wRin	4
OAT	X8	E4_noAncestry_wRin	3
KIAA2013	X8	E4_noAncestry_wRin	4
TCFL5	X8	E4_noAncestry_wRin	4
EIF3F	X8	E4_noAncestry_wRin	4
RGCC	X8	E4_noAncestry_wRin	3
GDI2	X8	E4_noAncestry_wRin	4
SLC1A2	X8	E4_noAncestry_wRin	4
POLE4	X8	E4_noAncestry_wRin	4
RPS4Y1	X8	E4_noAncestry_wRin	2
GPBP1L1	X8	E4_noAncestry_wRin	3
PRR18	X8	E4_noAncestry_wRin	4
DNAJA1	X8	E4_noAncestry_wRin	4
TRIM36	X8	E4_noAncestry_wRin	3
NDUFAB1	X8	E4_noAncestry_wRin	3
PSD2	X8	E4_noAncestry_wRin	4
TMEM87A	X8	E4_noAncestry_wRin	3
CDS2	X8	E4_noAncestry_wRin	3
SLC3A2	X8	E4_noAncestry_wRin	4
DAG1	X8	E4_noAncestry_wRin	3
PIK3CB	X8	E4_noAncestry_wRin	4
AGT	X8	E4_noAncestry_wRin	4
FBXO21	X8	E4_noAncestry_wRin	3
PRELID3B	X8	E4_noAncestry_wRin	4
TMEM33	X8	E4_noAncestry_wRin	3
C2orf74	X8	E4_noAncestry_wRin	3
TRIL	X8	E4_noAncestry_wRin	4
IGSF11	X8	E4_noAncestry_wRin	3
CCP110	X8	E4_noAncestry_wRin	3
AKR7A2	X8	E4_noAncestry_wRin	3
