Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000136003,ISCU,900,2.28009,203,-0.9255,162,-1.4108,351,-0.0596,116,-1.9400
ENSG00000139438,FAM222A,94,0.22394,30,-1.5820,40,-1.3020,1,-5.6591,186,1.88811
ENSG00000139433,GLTP,23,-3.1092,111,-0.5529,59,-1.6615,30,-2.5011,473,3.20192
ENSG00000174456,C12orf76,169,0.03385,132,-0.3788,83,-1.2312,46,-1.9784,325,1.51148
ENSG00000174437,ATP2A2,654,1.74493,166,-0.9872,207,-0.7257,123,-1.4500,232,-0.5290
ENSG00000111229,ARPC3,273,0.09520,102,-1.4663,115,-1.4110,661,1.70513,269,0.06923
ENSG00000111237,VPS29,252,1.34425,90,-0.6663,67,-1.2629,160,0.26254,104,-0.4996
ENSG00000186298,PPP1CC,129,0.39545,66,-0.7536,74,-0.6574,154,0.63065,111,0.08718
ENSG00000204842,ATXN2,109,0.50419,35,-1.3940,94,0.19574,22,-2.0596,108,0.48428
ENSG00000111275,ALDH2,192,-0.3202,61,-2.0313,381,1.10310,300,0.45852,159,-0.6605
ENSG00000089248,ERP29,226,1.14706,27,-2.4509,95,-0.6213,98,-0.4956,149,0.22056
ENSG00000173064,HECTD4,199,1.09746,70,-0.8542,96,-0.4021,66,-0.9295,114,-0.0839
ENSG00000089009,RPL6,567,-0.2447,1156,1.01403,259,-1.5779,1125,0.96398,615,-0.0926
ENSG00000179295,PTPN11,185,-0.4251,382,0.85052,188,-0.3938,168,-0.5290,283,0.38890
ENSG00000151176,PLBD2,278,1.94756,16,-3.0637,77,-0.8400,63,-1.0544,98,-0.4207
ENSG00000135108,FBXO21,113,0.31934,90,-0.1065,85,-0.2367,111,0.23298,87,-0.2005
ENSG00000176871,WSB2,452,0.90922,141,-1.1554,147,-1.2179,253,-0.2400,377,0.50736
ENSG00000089220,PEBP1,2270,0.67869,1351,-0.3069,1293,-0.4315,1018,-0.7554,1777,0.16722
ENSG00000152137,HSPB8,121,0.03133,55,-1.2293,267,1.92284,25,-2.3754,49,-1.5313
ENSG00000089157,RPLP0,312,-0.4544,397,-0.0079,254,-0.8171,649,0.83681,507,0.48128
ENSG00000111775,COX6A1,1443,0.26701,3337,1.79184,667,-1.1266,644,-1.0643,939,-0.5410
ENSG00000111786,SRSF9,127,0.11424,89,-0.4733,134,0.22565,107,-0.1765,119,-0.0085
ENSG00000088986,DYNLL1,1194,0.93826,712,-0.1187,397,-1.1627,753,-0.0280,740,-0.0663
ENSG00000157837,SPPL3,138,0.50769,25,-2.2088,81,-0.5236,239,1.42445,79,-0.5726
ENSG00000089053,ANAPC5,82,-0.3554,82,-0.3176,43,-1.4376,90,-0.1556,186,1.39562
ENSG00000111011,RSRC2,117,0.13108,107,-0.0371,59,-1.0987,158,0.62030,129,0.33246
ENSG00000130787,HIP1R,49,-1.3709,126,0.25354,80,-0.5585,45,-1.3764,219,1.60575
ENSG00000182196,ARL6IP4,287,0.63077,134,-0.7218,143,-0.7014,401,1.12481,145,-0.6800
ENSG00000111328,CDK2AP1,122,-1.4666,184,-0.6966,330,0.29150,409,0.61676,389,0.64030
ENSG00000086598,TMED2,178,0.41182,83,-0.8855,84,-0.9627,170,0.27380,189,0.54808
ENSG00000119242,CCDC92,299,1.94028,114,-0.2579,101,-0.5084,16,-3.1459,67,-1.2053
ENSG00000179195,ZNF664,76,-1.2228,242,0.78474,108,-0.6388,199,0.43657,208,0.62280
ENSG00000150991,UBC,2107,0.98409,517,-1.4790,920,-0.6666,1608,0.32368,1212,-0.1691
ENSG00000132341,RAN,678,1.68964,217,-0.6582,221,-0.7125,190,-0.8671,205,-0.8376
ENSG00000196199,MPHOSPH8,130,-0.3188,112,-0.5042,156,0.02188,358,1.51661,95,-0.8659
ENSG00000165475,CRYL1,87,-0.0141,64,-0.4955,79,-0.1935,8,-3.5008,148,1.12919
ENSG00000150459,SAP18,484,0.52724,381,0.03393,276,-0.5520,337,-0.1643,372,-0.0030
ENSG00000173141,MRPL57,147,0.06037,113,-0.3820,91,-0.8017,295,1.28161,128,-0.1994
ENSG00000180776,ZDHHC20,103,-1.2870,108,-1.0934,69,-1.9232,160,-0.4772,554,2.43519
ENSG00000165566,AMER2,61,-1.9541,229,0.27307,112,-0.9791,40,-2.4334,470,2.18902
ENSG00000132970,WASF3,214,0.92589,185,0.49197,119,-0.2745,110,-0.3636,71,-1.1703
ENSG00000122026,RPL21,741,-1.0628,2418,1.01877,793,-0.9474,2822,1.31279,1231,-0.1696
ENSG00000132963,POMP,243,-0.3507,296,0.01133,151,-1.1704,746,1.70121,259,-0.2348
ENSG00000122042,UBL3,384,0.29895,313,-0.0864,173,-1.1386,139,-1.3556,537,1.03734
ENSG00000189403,HMGB1,349,-0.6606,506,0.01673,442,-0.2351,637,0.40248,642,0.49781
ENSG00000120694,HSPH1,503,2.76948,79,-1.3080,102,-1.0159,8,-4.5784,75,-1.5290
ENSG00000244754,N4BP2L2,112,-0.1788,90,-0.4977,107,-0.2671,161,0.44689,148,0.36767
ENSG00000172915,NBEA,158,0.98999,63,-0.7059,92,-0.1392,102,0.06012,63,-0.8163
ENSG00000133083,DCLK1,632,2.63512,38,-2.7511,200,-0.2920,75,-1.7768,47,-2.6368
ENSG00000133104,SPART,131,-0.5748,222,0.34929,94,-1.1466,185,0.04207,291,1.02454
ENSG00000120686,UFM1,177,0.39543,133,-0.1464,108,-0.5408,151,0.06490,153,0.10927
ENSG00000165572,KBTBD6,191,1.46689,19,-2.4802,76,-0.4891,1,-5.9094,120,0.37084
ENSG00000102760,RGCC,36,-2.4969,128,-0.3984,152,-0.1331,324,1.20151,239,0.79271
ENSG00000023516,AKAP11,216,0.38115,156,-0.2156,121,-0.7030,66,-1.5500,265,0.82499
ENSG00000120675,DNAJC15,87,-0.7476,160,0.33373,68,-1.1622,339,1.73970,120,-0.1651
ENSG00000102804,TSC22D1,268,-0.8756,231,-1.0103,280,-0.7981,1674,2.69060,243,-1.0412
ENSG00000133112,TPT1,1136,-1.0096,2846,0.59849,981,-1.2533,6274,2.17401,1324,-0.7494
ENSG00000123200,ZC3H13,88,-0.8186,194,0.55913,156,0.22577,181,0.43965,125,-0.2043
ENSG00000139684,ESD,138,-0.2482,111,-0.5585,91,-0.9690,539,2.37932,76,-1.2817
ENSG00000136143,SUCLA2,242,1.59508,98,-0.3353,50,-1.5093,55,-1.2324,113,-0.1226
ENSG00000136156,ITM2B,1175,-0.2017,933,-0.5435,785,-0.9153,2691,1.27837,1456,0.21155
ENSG00000165416,SUGT1,187,0.34898,138,-0.2008,111,-0.6226,116,-0.4798,201,0.50110
ENSG00000118946,PCDH17,139,0.31653,110,-0.1151,181,0.88545,2,-5.7587,98,-0.3580
ENSG00000184226,PCDH9,284,-0.7380,485,0.21520,334,-0.4516,74,-2.6819,808,1.43156
ENSG00000188243,COMMD6,161,-0.3018,267,0.59071,125,-0.7493,391,1.29026,140,-0.5476
ENSG00000178695,KCTD12,27,-2.7473,38,-2.0475,172,0.33926,695,3.37521,14,-3.6690
ENSG00000005812,FBXL3,123,0.21902,32,-1.9077,55,-1.2258,270,1.62141,112,0.02848
ENSG00000005810,MYCBP2,260,1.39305,35,-2.1278,143,0.06010,146,0.08238,62,-1.3980
ENSG00000139737,SLAIN1,108,-1.9333,267,-0.3758,111,-1.8885,181,-0.9913,906,2.61269
ENSG00000136160,EDNRB,27,-3.3990,151,-0.6196,635,2.88724,220,-0.0230,44,-2.6767
ENSG00000139746,RBM26,38,-1.5426,83,-0.2045,113,0.37272,132,0.58236,116,0.42619
ENSG00000139793,MBNL2,165,-0.8211,357,0.52988,88,-1.8552,21,-3.7586,601,2.02398
ENSG00000125249,RAP2A,155,-0.0464,155,-0.0409,72,-1.3796,120,-0.4524,271,1.15461
ENSG00000065150,IPO5,82,-0.3671,118,0.28112,56,-1.0344,164,0.84649,121,0.37895
ENSG00000088387,DOCK9,143,-0.1149,82,-0.9786,63,-1.5130,222,0.64731,249,1.05769
ENSG00000125304,TM9SF2,243,0.70159,54,-1.7953,85,-1.2415,282,0.83979,195,0.23493
ENSG00000134884,ARGLU1,50,-2.0792,159,-0.1258,85,-1.2321,487,1.93710,229,0.58440
ENSG00000185950,IRS2,213,0.82635,50,-1.6303,113,-0.4377,174,0.32904,134,-0.1197
ENSG00000102606,ARHGEF7,155,0.81360,59,-0.9170,63,-0.9084,82,-0.3997,131,0.44223
ENSG00000185896,LAMP1,257,-0.6167,229,-0.7219,165,-1.3656,388,0.12341,710,1.54189
ENSG00000129538,RNASE1,175,-2.0660,411,-0.5978,172,-2.1013,1063,1.00442,1301,1.84644
ENSG00000165795,NDRG2,285,-1.7275,464,-0.8317,1915,2.25046,424,-0.9719,478,-0.8834
ENSG00000092199,HNRNPC,264,-0.4034,280,-0.2583,208,-0.8202,499,0.71448,451,0.64931
ENSG00000092201,SUPT16H,88,-0.2568,91,-0.1730,100,-0.0117,171,0.91305,84,-0.3355
ENSG00000165821,SALL2,153,1.06537,26,-1.9516,132,0.71768,76,-0.3136,35,-1.6454
ENSG00000129562,DAD1,162,0.48540,129,0.02282,90,-0.6265,17,-3.0264,184,0.75664
ENSG00000172590,MRPL52,146,0.08132,72,-1.0559,67,-1.2967,431,2.12655,96,-0.6888
ENSG00000100804,PSMB5,544,1.59949,110,-1.4093,175,-0.7859,177,-0.6786,219,-0.3926
ENSG00000129473,BCL2L2,226,1.04145,150,0.12835,121,-0.2619,146,0.08608,60,-1.4486
ENSG00000100836,PABPN1,94,-0.4123,75,-0.7159,153,0.53516,79,-0.6305,145,0.42731
ENSG00000092096,SLC22A17,1342,2.37920,288,-0.9670,299,-1.0145,174,-1.7349,243,-1.3610
ENSG00000100842,EFS,24,-2.2966,47,-1.1460,38,-1.5934,117,0.32505,242,2.31922
ENSG00000166091,CMTM5,31,-3.0135,152,-0.4072,27,-3.1807,109,-0.9239,593,3.22926
ENSG00000129559,NEDD8,486,1.07680,279,-0.0854,149,-1.2018,371,0.39234,216,-0.5636
ENSG00000168952,STXBP6,191,1.37861,88,-0.2390,45,-1.4350,21,-2.4175,120,0.30669
ENSG00000139910,NOVA1,233,0.73252,123,-0.4549,153,-0.1310,209,0.41156,102,-0.8491
ENSG00000092148,HECTD1,173,1.16742,52,-1.0487,72,-0.6146,80,-0.3652,92,-0.1693
ENSG00000100852,ARHGAP5,163,-0.0980,176,0.04194,211,0.41754,22,-3.1094,212,0.43039
ENSG00000151320,AKAP6,289,1.01626,167,-0.1082,175,-0.0392,13,-3.9139,162,-0.1914
ENSG00000129515,SNX6,68,-0.9112,165,0.63132,66,-0.9726,46,-1.3969,215,1.42092
ENSG00000165410,CFL2,265,0.39881,144,-0.6591,99,-1.3710,93,-1.3372,386,1.26084
ENSG00000151327,FAM177A1,219,0.68379,169,0.12229,77,-1.2375,15,-3.5090,239,0.88145
ENSG00000100902,PSMA6,211,1.94733,32,-1.6376,67,-0.5988,1,-5.8217,79,-0.3201
ENSG00000100442,FKBP3,290,1.27080,116,-0.5424,97,-0.9212,128,-0.3851,140,-0.2694
ENSG00000213741,RPS29,510,-1.3901,2282,1.24106,633,-1.0332,2875,1.70623,799,-0.6347
ENSG00000165502,RPL36AL,255,0.21008,429,1.09773,111,-1.2654,282,0.35022,194,-0.3113
ENSG00000165516,KLHDC2,292,1.89741,20,-2.8891,88,-0.7329,113,-0.2451,80,-0.8891
ENSG00000165525,NEMF,111,-0.1769,84,-0.6000,131,0.13551,45,-1.5659,182,0.83016
ENSG00000282885,AL627171.2,55,-3.1187,1095,2.02302,488,0.54792,161,-1.3159,318,-0.2937
ENSG00000198513,ATL1,357,2.37054,44,-1.7907,84,-0.9242,1,-6.3994,99,-0.6382
ENSG00000186469,GNG2,276,2.76788,42,-1.3308,89,-0.2088,1,-5.9065,10,-3.6529
ENSG00000087302,RTRAF,87,-0.1567,174,1.05978,50,-1.1081,67,-0.5469,120,0.47993
ENSG00000100519,PSMC6,269,1.11994,125,-0.3954,106,-0.7421,45,-1.9718,179,0.22683
ENSG00000100528,CNIH1,121,0.63533,28,-1.7698,68,-0.4904,125,0.58031,89,0.00682
ENSG00000197045,GMFB,235,0.55738,332,1.08163,154,-0.2793,33,-2.5638,142,-0.4179
ENSG00000020577,SAMD4A,82,-0.5243,125,0.22693,82,-0.5196,156,0.60098,132,0.37535
ENSG00000126777,KTN1,146,-0.8634,184,-0.3978,241,0.04979,354,0.69895,285,0.38008
ENSG00000070367,EXOC5,123,-0.0284,92,-0.5020,93,-0.5449,136,0.13636,171,0.63038
ENSG00000131966,ACTR10,331,2.29164,52,-1.4770,87,-0.7726,1,-6.3317,88,-0.7429
ENSG00000100567,PSMA3,176,1.52907,47,-0.9990,57,-0.8004,8,-3.5351,97,0.15117
ENSG00000050130,JKAMP,229,1.45524,112,-0.1134,71,-0.9287,69,-0.8842,88,-0.5546
ENSG00000139970,RTN1,2147,2.95608,162,-2.3521,350,-1.3199,380,-1.0649,208,-2.1494
ENSG00000100612,DHRS7,151,0.61741,35,-1.7961,54,-1.2611,178,0.79853,134,0.36961
ENSG00000100614,PPM1A,341,1.65712,118,-0.5469,80,-1.2699,109,-0.6713,129,-0.4635
ENSG00000100644,HIF1A,164,0.58520,77,-0.7503,197,1.00004,34,-1.9914,75,-0.8764
ENSG00000126803,HSPA2,85,-2.8613,420,-0.2426,114,-2.4196,310,-0.7256,1387,2.87845
ENSG00000258289,CHURC1,121,-0.0299,111,-0.1656,87,-0.6369,130,0.08476,164,0.58159
ENSG00000257365,FNTB,56,-1.9638,86,-1.1572,37,-2.6145,155,-0.2413,504,2.81865
ENSG00000100554,ATP6V1D,355,1.59071,105,-0.8386,120,-0.7098,96,-0.9655,133,-0.5298
ENSG00000054690,PLEKHH1,57,-2.4851,134,-1.0251,62,-2.3499,144,-0.9131,763,3.14185
ENSG00000100568,VTI1B,76,-0.8269,214,0.99342,143,0.34283,23,-2.5205,144,0.35535
ENSG00000072042,RDH11,286,0.37965,79,-1.7161,203,-0.2914,99,-1.3729,369,0.93658
ENSG00000185650,ZFP36L1,20,-2.9810,100,-0.3456,165,0.58117,364,2.02393,78,-0.8267
ENSG00000100632,ERH,139,-0.5826,213,0.17771,112,-0.9607,431,1.44928,193,0.01521
ENSG00000100650,SRSF5,294,0.31628,102,-1.4094,148,-0.9365,347,0.55268,335,0.58990
ENSG00000133983,COX16,183,0.78938,101,-0.3437,74,-0.9345,105,-0.2876,140,0.22253
ENSG00000119707,RBM25,75,-0.5686,89,-0.2174,131,0.51328,58,-0.9031,128,0.45562
ENSG00000080815,PSEN1,78,-1.3034,52,-1.7948,58,-1.7865,213,0.42844,391,2.12263
ENSG00000176903,PNMA1,498,1.94221,126,-0.8914,133,-0.9192,47,-2.3755,168,-0.5044
ENSG00000119711,ALDH6A1,64,-1.3304,258,1.08775,183,0.57059,41,-1.8639,156,0.23072
ENSG00000119655,NPC2,107,-1.1800,188,-0.1785,119,-1.0149,548,1.75589,246,0.31153
ENSG00000170348,TMED10,135,-1.0872,251,0.01293,138,-1.0525,313,0.38364,442,1.25373
ENSG00000198894,CIPC,134,0.25420,108,-0.1291,94,-0.4198,134,0.22297,121,0.05805
ENSG00000100591,AHSA1,208,1.32689,100,-0.2168,45,-1.5762,136,0.30078,84,-0.5547
ENSG00000100596,SPTLC2,119,0.23423,115,0.15192,30,-2.1139,19,-2.5753,205,1.50678
ENSG00000119705,SLIRP,344,0.18640,343,0.14976,150,-1.2890,332,0.09933,420,0.59861
ENSG00000071537,SEL1L,87,-0.2533,121,0.33265,75,-0.5189,24,-2.1855,163,1.05881
ENSG00000100764,PSMC1,202,1.01129,85,-0.6139,109,-0.2625,48,-1.4939,124,-0.0230
ENSG00000198668,CALM1,2787,1.10857,1407,-0.2755,1238,-0.5472,1444,-0.2338,1214,-0.5814
ENSG00000183648,NDUFB1,597,0.73420,572,0.53049,136,-1.9062,580,0.55495,363,-0.2653
ENSG00000100604,CHGA,324,2.88382,8,-3.8640,94,-0.3487,1,-6.1057,31,-2.1525
ENSG00000100605,ITPK1,168,-0.0346,179,0.07161,125,-0.5705,165,-0.0566,219,0.49660
ENSG00000165943,MOAP1,724,2.98473,101,-1.4193,136,-1.0710,43,-2.6984,65,-2.2459
ENSG00000089737,DDX24,584,1.36846,99,-1.8049,269,-0.2973,196,-0.7623,261,-0.3517
ENSG00000165949,IFI27,414,-0.7995,53,-3.7695,260,-1.5681,3687,4.13663,32,-4.7150
ENSG00000119632,IFI27L2,288,0.47293,212,-0.1187,183,-0.4097,240,0.08619,214,-0.1166
ENSG00000100697,DICER1,67,-0.7763,56,-0.9734,45,-1.4274,2,-5.7363,273,2.51837
ENSG00000227051,C14orf132,110,0.32663,80,-0.2548,96,0.05965,1,-5.8251,127,0.61474
ENSG00000090060,PAPOLA,138,0.24626,105,-0.2390,80,-0.7691,188,0.74055,123,0.01837
ENSG00000196405,EVL,313,1.69796,75,-1.1062,86,-0.9873,150,-0.0063,90,-0.9203
ENSG00000100811,YY1,90,-0.1630,52,-0.9988,61,-0.8567,193,1.18881,118,0.38139
ENSG00000197119,SLC25A29,56,-1.3660,43,-1.6558,48,-1.6079,258,1.29978,239,1.48884
ENSG00000214548,MEG3,733,2.51587,27,-3.5248,290,0.07018,97,-1.6424,32,-3.4902
ENSG00000078304,PPP2R5C,221,0.65082,181,0.19485,124,-0.4841,25,-2.8491,195,0.39012
ENSG00000197102,DYNC1H1,824,1.12106,234,-1.1714,367,-0.5321,404,-0.3135,450,-0.1613
ENSG00000080824,HSP90AA1,5227,1.47706,989,-1.5817,3081,0.24876,742,-2.0133,1686,-0.8588
ENSG00000100664,EIF5,470,0.57705,247,-0.5795,275,-0.4669,389,0.15755,352,-0.0086
ENSG00000166165,CKB,1828,1.29094,399,-1.4694,972,-0.0863,419,-1.3950,859,-0.3156
ENSG00000126214,KLC1,1200,2.19395,302,-0.7959,352,-0.6268,152,-1.8425,207,-1.5198
ENSG00000156411,ATP5MPL,737,0.80190,643,0.41923,245,-1.2588,562,0.19179,420,-0.3306
ENSG00000203485,INF2,71,-1.5528,104,-0.8370,53,-2.0289,248,0.58488,403,2.00312
ENSG00000179364,PACS2,144,-1.2314,182,-0.7422,100,-1.8169,78,-2.0278,784,2.65075
ENSG00000182809,CRIP2,101,-1.3563,6,-5.3539,116,-1.1383,1153,3.72223,85,-1.6438
ENSG00000170113,NIPA1,190,-0.2640,359,0.85571,78,-1.7696,48,-2.3221,403,1.35648
ENSG00000182636,NDN,395,1.89628,57,-1.7649,118,-0.7487,90,-1.0737,126,-0.6338
ENSG00000128739,SNRPN,1039,2.11137,300,-0.6120,264,-0.9158,38,-3.6895,287,-0.7732
ENSG00000224078,SNHG14,980,0.83231,659,0.00494,663,0.01700,469,-0.5448,423,-0.7991
ENSG00000114062,UBE3A,138,0.65920,41,-1.3872,98,-0.0440,140,0.56614,74,-0.5595
ENSG00000128731,HERC2,87,-0.8212,60,-1.3092,87,-0.8285,462,2.34098,115,-0.3363
ENSG00000034053,APBA2,160,0.55695,49,-1.4182,84,-0.6706,30,-2.1290,202,1.09230
ENSG00000104067,TJP1,54,-2.3207,120,-0.9346,141,-0.7743,658,2.10505,280,0.52502
ENSG00000166912,MTMR10,41,-2.5211,172,-0.1271,72,-1.6352,28,-2.8547,533,2.89902
ENSG00000166922,SCG5,536,1.59770,99,-1.5433,102,-1.6576,110,-1.3856,324,0.38771
ENSG00000134153,EMC7,253,1.31758,105,-0.4635,81,-0.9659,101,-0.5169,120,-0.2767
ENSG00000128463,EMC4,343,1.27250,98,-1.0698,88,-1.3540,289,0.69602,143,-0.5359
ENSG00000182117,NOP10,184,1.00024,109,-0.0895,46,-1.5809,192,0.88315,79,-0.6740
ENSG00000140319,SRP14,1049,1.08388,304,-1.1615,447,-0.6374,778,0.34455,496,-0.4520
ENSG00000187446,CHP1,296,1.91927,32,-2.1591,85,-0.7979,47,-1.6229,109,-0.3603
ENSG00000247556,OIP5-AS1,212,0.25651,196,0.08573,209,0.22865,59,-1.7899,196,0.09846
ENSG00000092445,TYRO3,58,-1.0137,43,-1.3616,47,-1.3519,5,-4.3035,280,2.69207
ENSG00000103978,TMEM87A,92,-0.2115,80,-0.4074,43,-1.4951,119,0.23549,177,1.17552
ENSG00000092529,CAPN3,126,-1.5358,243,-0.3737,71,-2.4201,55,-2.6237,878,2.92124
ENSG00000103994,ZNF106,162,0.79800,84,-0.4350,85,-0.4681,125,0.20997,88,-0.4012
ENSG00000166963,MAP1A,589,0.34185,186,-1.5314,649,0.54736,183,-1.5594,559,0.23751
ENSG00000167004,PDIA3,213,0.73963,61,-1.3910,138,-0.1457,139,-0.1094,144,-0.0598
ENSG00000140264,SERF2,550,-0.6619,725,-0.1395,472,-0.9233,2269,1.97115,640,-0.3910
ENSG00000166734,CASC4,100,-0.5033,129,-0.0189,161,0.41246,75,-0.8805,161,0.40841
ENSG00000104131,EIF3J,122,-0.1908,120,-0.1819,57,-1.4739,293,1.38306,153,0.24754
ENSG00000166710,B2M,317,-3.1402,1296,-0.8288,753,-1.8143,10907,3.55266,1534,-0.6400
ENSG00000171766,GATM,129,-1.7262,373,0.09678,212,-0.9087,269,-0.4362,746,1.75645
ENSG00000128951,DUT,132,-0.4190,158,-0.0737,119,-0.5920,337,1.25810,162,-0.0373
ENSG00000255302,EID1,740,1.09674,459,0.05387,268,-0.9053,194,-1.3049,443,-0.0083
ENSG00000138593,SECISBP2L,85,-2.1823,502,0.81663,89,-2.1025,49,-2.8156,797,2.40652
ENSG00000166200,COPS2,180,0.92286,79,-0.6129,55,-1.3027,57,-1.1209,161,0.67067
ENSG00000138592,USP8,76,-0.2420,81,-0.0956,136,0.97020,26,-1.8392,79,-0.1684
ENSG00000186417,GLDN,5,-4.8894,123,-0.1369,36,-2.1838,20,-2.8439,421,3.46221
ENSG00000104093,DMXL2,214,1.64148,42,-1.4216,86,-0.3668,135,0.42829,30,-2.0828
ENSG00000104112,SCG3,356,2.07919,124,-0.3223,141,-0.1460,15,-3.4279,41,-2.1908
ENSG00000128872,TMOD2,290,1.00507,145,-0.3559,187,0.06814,73,-1.4278,137,-0.5129
ENSG00000197535,MYO5A,484,2.42560,174,-0.1318,117,-0.8586,1,-6.8327,65,-1.8167
ENSG00000128989,ARPP19,472,0.35035,413,0.07178,324,-0.3740,224,-0.9070,468,0.33400
ENSG00000137876,RSL24D1,120,0.30357,135,0.45219,51,-1.2310,195,1.11242,76,-0.5572
ENSG00000260916,CCPG1,149,1.09724,28,-1.7883,110,0.41415,10,-3.2230,79,-0.2294
ENSG00000137845,ADAM10,68,-1.3309,70,-1.1487,62,-1.4626,335,1.49968,249,1.15973
ENSG00000128923,MINDY2,83,0.08533,57,-0.5284,98,0.42156,42,-1.0091,86,0.17697
ENSG00000137776,SLTM,75,-0.6180,115,0.13418,140,0.56167,30,-1.9584,136,0.50297
ENSG00000140307,GTF2A2,168,1.06169,94,-0.1424,76,-0.5404,9,-3.5886,113,0.20020
ENSG00000129003,VPS13C,113,-0.3938,95,-0.6137,69,-1.2257,140,0.00221,259,1.36727
ENSG00000171914,TLN2,214,1.70714,34,-1.6861,61,-0.9187,61,-0.8187,87,-0.3133
ENSG00000185088,RPS27L,159,-0.2566,185,0.02489,155,-0.2977,395,1.37668,124,-0.6918
ENSG00000103657,HERC1,185,0.63769,31,-2.2769,51,-1.6589,293,1.37467,143,0.10635
ENSG00000028528,SNX1,101,-0.7837,151,-0.0526,38,-2.3476,90,-0.8763,363,2.06876
ENSG00000157734,SNX22,16,-2.5536,148,1.13562,40,-1.1677,30,-1.4882,164,1.75674
ENSG00000166794,PPIB,90,-0.8479,69,-1.1720,75,-1.1676,430,2.03939,165,0.25755
ENSG00000180304,OAZ2,293,0.66035,86,-1.4047,126,-0.9345,274,0.43144,249,0.31918
ENSG00000074696,HACD3,555,1.32260,185,-0.7937,170,-1.0418,245,-0.3558,280,-0.1627
ENSG00000103769,RAB11A,555,1.61260,170,-0.7686,151,-1.0608,370,0.50078,123,-1.4031
ENSG00000169032,MAP2K1,321,1.87729,59,-1.4069,112,-0.4752,65,-1.2638,86,-0.9307
ENSG00000174444,RPL4,521,-0.4015,1059,0.84843,296,-1.3632,1105,0.92655,687,0.11802
ENSG00000169018,FEM1B,181,1.05611,76,-0.5928,87,-0.4530,19,-2.6780,127,0.26824
ENSG00000103647,CORO2B,24,-2.4136,61,-0.8048,60,-0.9558,75,-0.4858,256,2.33004
ENSG00000140350,ANP32A,71,-0.8892,93,-0.3842,120,0.04596,127,0.13342,168,0.73821
ENSG00000137818,RPLP1,1031,-1.0150,3326,1.04939,1066,-0.9590,4467,1.62948,1292,-0.6289
ENSG00000166173,LARP6,155,-0.2389,160,-0.1535,70,-1.5815,46,-2.0506,375,1.77216
ENSG00000067225,PKM,1599,2.44411,235,-1.5192,482,-0.4653,159,-2.1083,201,-1.9122
ENSG00000156642,NPTN,731,2.53627,105,-1.5157,103,-1.6918,265,-0.0710,88,-1.9375
ENSG00000178741,COX5A,730,1.44211,313,-0.3312,207,-1.0991,356,-0.1235,264,-0.6803
ENSG00000198794,SCAMP5,439,2.56460,62,-1.5340,122,-0.5590,24,-2.9199,57,-1.8168
ENSG00000117906,RCN2,415,1.40009,134,-0.7966,167,-0.5244,145,-0.6813,165,-0.5441
ENSG00000140391,TSPAN3,770,0.84948,290,-0.9071,518,0.02071,359,-0.5728,438,-0.2950
ENSG00000166411,IDH3A,240,1.76479,126,0.17795,55,-1.2651,118,0.07563,34,-1.9962
ENSG00000103740,ACSBG1,91,-1.0235,124,-0.4281,184,0.25948,2,-6.0958,308,1.44547
ENSG00000140403,DNAJA4,399,2.44341,89,-0.8836,106,-0.6883,38,-2.1484,50,-1.9190
ENSG00000140395,WDR61,167,0.95007,69,-0.6941,48,-1.3814,130,0.33056,111,0.08660
ENSG00000041357,PSMA4,337,1.15400,89,-1.2477,93,-1.3138,239,0.31594,196,-0.0141
ENSG00000185787,MORF4L1,1372,1.00700,721,-0.2779,580,-0.7057,788,-0.1337,713,-0.3393
ENSG00000058335,RASGRF1,139,0.87175,94,0.04819,26,-2.1296,8,-3.5542,150,1.05771
ENSG00000172379,ARNT2,160,0.35712,93,-0.5747,126,-0.1162,93,-0.5836,155,0.30050
ENSG00000182774,RPS17,396,-0.5796,732,0.50523,272,-1.2129,1267,1.52876,502,-0.1464
ENSG00000214575,CPEB1,148,0.78432,4,-4.8255,52,-1.1632,1,-5.9259,202,1.57557
ENSG00000166503,HDGFL3,188,0.58285,94,-0.6490,142,0.02198,1,-6.4136,185,0.55644
ENSG00000140600,SH3GL3,122,-0.1107,142,0.15729,52,-1.5577,32,-2.1514,255,1.54933
ENSG00000140545,MFGE8,60,-1.3297,15,-3.2767,72,-1.0485,414,2.21907,171,0.56430
ENSG00000140526,ABHD2,82,-0.4359,125,0.30876,125,0.37167,215,1.29351,37,-1.7305
ENSG00000182054,IDH2,29,-1.8098,15,-2.6308,117,0.66080,178,1.32070,95,0.24040
ENSG00000182768,NGRN,738,1.47006,366,-0.0809,302,-0.4460,146,-1.5161,241,-0.8424
ENSG00000196547,MAN2A2,102,-0.9763,111,-0.7479,72,-1.5521,94,-0.9995,431,2.21807
ENSG00000176463,SLCO3A1,64,-0.8977,43,-1.4220,28,-2.1916,91,-0.2459,264,2.30414
ENSG00000272888,LINC01578,178,-0.2407,217,0.11655,103,-1.1809,57,-1.9685,390,1.48378
ENSG00000173575,CHD2,91,-0.2952,53,-1.1005,104,-0.0547,168,0.77232,122,0.25671
